start,end,days,sign,avg_abs_pos,trade_return_pct
2017-03-28,2017-05-08,30,1,12.933333333333334,-0.9686559397066623
2017-05-09,2017-05-15,5,-1,8.4,-0.6527949560369258
2017-05-17,2017-06-30,33,1,29.636363636363637,-1.4083751654591188
2017-07-03,2017-07-18,12,-1,20.333333333333332,-1.93309175256377
2017-07-19,2017-09-18,44,1,25.977272727272727,-0.17103269118917963
2017-09-19,2018-05-29,181,-1,52.530386740331494,15.197040257816445
2018-05-30,2018-06-04,4,1,7.25,0.27020375480987224
2018-06-05,2018-06-27,17,-1,20.11764705882353,-1.5500316652493051
2018-06-28,2018-07-10,9,1,2.888888888888889,0.06264686841508685
2018-07-11,2018-08-10,23,-1,31.17391304347826,-2.6161677880687937
2018-08-13,2018-08-28,12,1,13.833333333333334,-0.5947165590730359
2018-08-29,2018-11-16,58,-1,43.06896551724138,0.3410659765453399
2018-11-19,2019-09-16,216,1,47.26851851851852,42.474349214364764
2019-09-17,2019-09-19,3,-1,1.0,0.016965190522393002
2019-09-23,2019-10-29,27,1,19.444444444444443,-3.669819782954334
2019-10-30,2019-10-31,2,-1,1.0,0.08962251336492821
2019-11-04,2019-11-08,5,1,6.4,-0.7759812392744214
2019-11-11,2019-11-18,6,-1,8.0,-0.8566247504892057
2019-11-19,2019-12-17,21,1,6.904761904761905,-0.9550021852252285
2019-12-18,2020-01-03,13,-1,9.461538461538462,-1.0754945121565027
2020-01-06,2020-10-22,209,1,33.47846889952153,17.381970363250712
2020-10-23,2020-10-27,3,-1,10.0,-0.6887084546957603
2020-10-28,2020-10-30,3,1,14.0,-0.9981093912245173
2020-11-02,2020-11-04,3,-1,6.333333333333333,-0.09191819703096821
2020-11-05,2020-11-09,3,1,14.333333333333334,-1.614737441357089
2020-11-10,2020-11-17,6,-1,9.833333333333334,-1.550524657977416
2020-11-19,2020-12-02,10,1,9.2,-0.780630420819551
2020-12-03,2020-12-10,6,-1,3.0,0.03657428790156271
2020-12-11,2021-01-06,19,1,13.578947368421053,-2.019792345705726
2021-01-07,2021-01-26,14,-1,30.928571428571427,-3.8197793005531167
2021-01-27,2021-02-02,5,1,5.2,-0.26940348450107643
2021-02-03,2021-06-08,90,-1,35.31111111111111,18.57100949720979
2021-06-09,2021-06-16,6,1,15.666666666666666,-2.914155031467121
2021-06-17,2021-07-02,12,-1,6.5,0.028759832353723896
2021-07-05,2021-09-17,55,1,22.30909090909091,-4.43825126079649
2021-09-20,2021-09-22,3,-1,2.3333333333333335,0.34634341465264296
2021-09-23,2021-09-23,1,1,1.0,0.09786454065674198
2021-09-24,2021-11-30,48,-1,30.645833333333332,-2.9516168773802107
2021-12-01,2021-12-08,6,1,5.833333333333333,-0.7515707364276969
2021-12-09,2021-12-16,6,-1,3.5,-0.27570188106728355
2021-12-17,2021-12-23,5,1,4.4,-0.29648930653827793
2021-12-24,2022-07-28,155,-1,28.625806451612902,20.34241309467272
2022-07-29,2022-08-05,6,1,4.666666666666667,-0.8397829786139093
2022-08-08,2022-12-01,84,-1,26.595238095238095,16.494409811765333
2022-12-05,2022-12-06,2,1,1.0,0.022989145619132834
2022-12-12,2023-01-12,24,-1,12.0,-3.0397179695164924
2023-01-13,2023-01-27,11,1,3.727272727272727,-0.0728774784448145
2023-01-31,2023-02-02,3,-1,2.6666666666666665,-0.275107495116659
2023-02-03,2023-02-03,1,1,1.0,0.2127392455552491
2023-02-06,2023-03-15,28,-1,26.75,-5.29802115029146
2023-03-16,2023-04-17,23,1,5.0,-1.0782047212605834
2023-04-18,2023-04-25,6,-1,4.166666666666667,-0.580083265667586
2023-04-26,2023-05-01,4,1,2.0,-0.06201489640238947
2023-05-04,2023-05-16,9,1,4.222222222222222,-0.7608616314588423
2023-05-17,2023-11-29,141,-1,28.80851063829787,12.720027955904605
2023-11-30,2024-01-18,36,1,11.25,-1.2663260821289097
2024-01-19,2024-01-30,8,-1,4.625,-0.2797270904756105
2024-01-31,2024-02-05,4,1,10.25,-3.277201012179635
2024-02-06,2024-03-07,23,-1,13.478260869565217,-0.48244561420275023
2024-03-08,2024-03-13,4,1,4.5,-0.5154874119479355
2024-03-14,2025-04-03,276,-1,12.257246376811594,-3.580314579960765
2025-04-07,2025-04-07,1,1,1.0,-0.00044602568786497186
2025-04-08,2025-04-28,15,-1,6.8,-1.4894955827771554
2025-04-29,2025-05-05,5,1,6.2,-0.9807137444361932
2025-05-06,2025-06-04,22,-1,11.272727272727273,-0.56253264784721
2025-06-09,2025-06-12,4,-1,6.75,-0.6358911913186123
2025-06-23,2025-07-07,11,1,13.363636363636363,-1.2506722448122938
2025-07-09,2025-07-22,10,-1,7.6,-0.8358825741517962
2025-07-23,2025-07-28,4,1,2.75,0.03444202855624311
2025-07-29,2025-07-29,1,-1,1.0,0.11268581306162137
2025-07-30,2025-11-05,71,1,21.633802816901408,-3.4146200159286484
2025-11-06,2025-11-11,4,-1,3.0,0.10147566623252594
2025-11-12,2025-12-05,18,1,16.0,-2.7445787594819255
2025-12-09,2025-12-18,8,-1,16.125,-0.8737274276410494
2025-12-23,2025-12-29,5,-1,3.4,-0.14831260980553482
2025-12-30,2026-01-02,4,1,4.5,-0.3054217783980168
2026-01-05,2026-02-09,26,-1,24.884615384615383,-0.8883643420275164
2026-02-11,2026-03-09,19,1,35.10526315789474,-0.09312848769372292
2026-03-13,2026-04-03,16,-1,24.9375,0.04599730363423263
