,US10
1985-01-09,8.070028792864603
1985-01-10,7.989171254617711
1985-01-11,6.470573533849655
1985-01-14,6.134726717150185
1985-01-15,7.121743449972362
1985-01-16,7.322596718941066
1985-01-17,7.522257287238032
1985-01-18,8.648157538398893
1985-01-21,8.40454091993763
1985-01-22,10.954131906102415
1985-01-23,11.391559777010961
1985-01-24,15.01605458193227
1985-01-25,13.654101577268719
1985-01-28,13.338265985621423
1985-01-29,13.175342228267084
1985-01-30,13.338031782720217
1985-01-31,11.870102451089748
1985-02-01,8.090990552663868
1985-02-04,7.592914201927248
1985-02-05,8.252464363154811
1985-02-06,6.7809074257181745
1985-02-07,6.386152735002293
1985-02-08,7.339147409515934
1985-02-11,6.775616885615987
1985-02-12,6.845688384197168
1985-02-13,6.845688384197168
1985-02-14,7.967568112231227
1985-02-15,6.800595873939441
1985-02-18,6.800595873939441
1985-02-19,7.21778570157201
1985-02-20,4.956160534429466
1985-02-21,3.7055414721391955
1985-02-22,3.1948574931240037
1985-02-25,3.1639658407762283
1985-02-26,2.9984597979408667
1985-02-27,3.7194490165264327
1985-02-28,3.8188899701432577
1985-03-01,3.4577278968505043
1985-03-04,4.04614372426384
1985-03-05,3.4543812818320863
1985-03-06,3.8617329081293006
1985-03-07,4.31612798960237
1985-03-08,2.718787279761581
1985-03-11,2.662280181893739
1985-03-12,2.8090603240433776
1985-03-13,2.860464854205391
1985-03-14,2.859012714593745
1985-03-15,2.8753939690019825
1985-03-18,3.0268410660211797
1985-03-19,2.8665586643717544
1985-03-20,2.480809069380352
1985-03-21,2.2231829160849426
1985-03-22,2.3871759728808506
1985-03-25,2.3007867931537307
1985-03-26,2.1430653906201247
1985-03-27,2.131649028638316
1985-03-28,2.4380439757242245
1985-03-29,2.924624684608923
1985-04-01,2.8373689788800727
1985-04-02,2.545264504635325
1985-04-03,2.4907873328672503
1985-04-04,2.2185461790143135
1985-04-05,2.2185461790143135
1985-04-08,2.164242576356723
1985-04-09,3.0827730275000853
1985-04-10,3.7127613928381598
1985-04-11,4.819616192888154
1985-04-12,4.65759041915641
1985-04-15,5.564444534567703
1985-04-16,7.86795882934983
1985-04-17,6.547473505508883
1985-04-18,9.554110023492468
1985-04-19,9.10948674412122
1985-04-22,10.334003811534709
1985-04-23,7.574583381335276
1985-04-24,7.400633962851999
1985-04-25,4.773090724303275
1985-04-26,6.197925594051612
1985-04-29,4.445659821749759
1985-04-30,5.728111982987727
1985-05-01,6.415344710877147
1985-05-02,6.932655689590361
1985-05-03,8.098204257897068
1985-05-06,8.521734651766732
1985-05-07,8.514320130490338
1985-05-08,5.886648426862706
1985-05-09,8.559599239747051
1985-05-10,11.952086715989152
1985-05-13,11.67064896687091
1985-05-14,15.670573458827342
1985-05-15,14.68973979447119
1985-05-16,17.611118433309514
1985-05-17,16.48162433089153
1985-05-20,25.16314539430329
1985-05-21,23.912157448889438
1985-05-22,22.963454993421383
1985-05-23,23.528318364797407
1985-05-24,25.041540264766194
1985-05-27,25.041540264766194
1985-05-28,29.828286728026775
1985-05-29,29.828286728026775
1985-05-30,32.41081572000801
1985-05-31,34.89163036992229
1985-06-03,43.920938877808965
1985-06-04,43.91675697100874
1985-06-05,52.29091326725932
1985-06-06,48.784006517836545
