index,US10
1990-05-08,77.42267163115326
1990-05-09,81.50895785406003
1990-05-10,77.70681633972565
1990-05-11,71.0094566105148
1990-05-14,69.89689265160499
1990-05-15,71.40874429980906
1990-05-16,71.99435533877849
1990-05-17,72.4231419320251
1990-05-18,73.96269261991696
1990-05-21,73.82511071070121
1990-05-22,71.1060880320052
1990-05-23,70.37260067428124
1990-05-24,70.60441447794585
1990-05-25,72.16152727201471
1990-05-31,71.88156725766804
1990-06-01,69.02396658530185
1990-06-04,68.95596401872928
1990-06-05,69.43526682580709
1990-06-06,69.3823060145367
1990-06-07,69.33596791850141
1990-06-08,69.3756917826319
1990-06-11,69.47610066689462
1990-06-12,69.47610066689462
1990-06-13,69.1164500159926
1990-06-14,69.03629676885072
1990-06-15,69.11306560008963
1990-06-18,69.10539711638539
1990-06-19,69.10153494732639
1990-06-20,69.04201922113222
1990-06-21,69.09344714660999
1990-06-22,69.11251801038831
1990-06-25,68.89371798186772
1990-06-26,68.98356418833636
1990-06-27,69.05590774472418
1990-06-28,69.19029367734278
1990-06-29,69.35247582536492
1990-07-02,69.30806090554395
1990-07-03,69.50305239129644
1990-07-09,69.11681654100943
1990-07-10,68.95182515954555
1990-07-11,69.14840094847314
1990-07-12,69.7271730509888
1990-07-13,70.04614288768818
1990-07-16,70.22226645314136
1990-07-17,70.32095203288611
1990-07-18,69.43937431852196
1990-07-19,69.38614534387617
1990-07-20,69.82062341382395
1990-07-23,69.76386176830911
1990-07-24,69.05010681523076
1990-07-25,69.61646978033622
1990-07-26,69.73161242457122
1990-07-27,70.63335118166299
1990-07-30,71.90750006690834
1990-07-31,71.42028730690863
1990-08-01,72.50447545889516
1990-08-02,70.51764707273598
1990-08-03,69.85935546816067
1990-08-06,65.22145180129048
1990-08-07,64.56429775854092
1990-08-08,64.52134332314037
1990-08-09,65.32168216683687
1990-08-10,65.19743907754072
1990-08-13,65.17061477439994
1990-08-14,65.30649932665168
1990-08-15,65.40258009085096
1990-08-16,64.97351796533395
1990-08-17,64.89471628468817
1990-08-20,64.89471628468817
1990-08-21,64.90453824967773
1990-08-22,65.0369880157472
1990-08-23,65.31901223054457
1990-08-24,65.52516698565798
1990-08-27,64.51616502204094
1990-08-28,64.74794863596888
1990-08-29,63.80480800078043
1990-08-30,64.03491109936293
1990-08-31,63.9850142561645
1990-09-06,63.74765669370479
1990-09-07,63.32322636459375
1990-09-10,63.86833526801463
1990-09-11,63.74458471772617
1990-09-12,63.681378773851584
1990-09-13,63.552597711144784
1990-09-14,64.26930187024912
1990-09-17,64.67078121104105
1990-09-18,64.6003947473839
1990-09-19,64.3790961572619
1990-09-20,64.91314329572396
1990-09-21,65.95219773940786
1990-09-24,66.79699603967397
1990-09-25,66.1549699496907
1990-09-26,65.96077227638546
1990-09-27,64.10889225603809
1990-09-28,62.26679114348441
1990-10-01,60.4314915396454
1990-10-02,60.13378114090864
1990-10-03,60.269265425716576
1990-10-04,59.89773756821677
1990-10-05,59.62469596975875
1990-10-08,59.95171083940267
1990-10-09,61.16677111756863
1990-10-10,61.48666447318411
1990-10-11,61.85888533799997
1990-10-12,61.09161712345741
1990-10-15,60.82388951469806
1990-10-16,60.71292579814256
1990-10-17,60.49983057980475
1990-10-18,60.17133640497434
1990-10-19,59.66532661577637
1990-10-22,59.684894651345985
1990-10-23,59.749614773846524
1990-10-24,59.764386776910605
1990-10-25,59.74275706983103
1990-10-26,59.73010066897588
1990-10-29,59.60014365466193
1990-10-30,59.58777709845786
1990-10-31,59.750462020031314
1990-11-01,60.057161357072594
1990-11-02,60.057161357072594
1990-11-05,60.528945239105084
1990-11-06,60.44356537043076
1990-11-07,59.76565669150082
1990-11-08,59.65338496243133
1990-11-09,60.882613439276525
1990-11-12,62.07641397385684
1990-11-13,62.3767785979634
1990-11-14,62.639946639178625
1990-11-15,62.23699561585292
1990-11-16,63.57994384806573
1990-11-19,62.71597549847245
1990-11-20,63.51569313902496
1990-11-21,65.11899433463988
1990-11-27,63.96868954695725
1990-11-28,62.96448792481903
1990-11-29,61.92099496991719
1990-11-30,64.28167393020203
1990-12-03,66.06039079395948
1990-12-04,66.99750350608242
1990-12-05,68.73831872405276
1990-12-06,67.41951821994299
1990-12-07,76.44497253929727
1990-12-10,78.40029136510971
1990-12-11,80.78788879499044
1990-12-12,82.22438337506807
1990-12-13,77.24101762488844
1990-12-14,72.66096320592061
1990-12-17,74.44636223517318
1990-12-18,76.63149958279516
1990-12-19,75.3198278764039
1990-12-20,71.26594742341182
1990-12-21,67.96745274004938
1990-12-24,60.85066511542843
1990-12-28,58.40992369825091
1990-12-31,62.09742349718408
1991-01-04,57.978089181244826
1991-01-07,52.45991697051535
1991-01-08,51.00390121619625
1991-01-09,46.802269804997465
1991-01-10,50.285316242596046
1991-01-11,49.956668085493995
1991-01-14,48.35666404502164
1991-01-15,48.808838818337904
1991-01-16,48.955226311428234
1991-01-17,54.643262770533106
1991-01-18,55.125133558174035
1991-01-21,54.50871152489407
1991-01-22,54.01122820537003
1991-01-23,54.761735117772425
1991-01-24,55.779742225896854
1991-01-25,54.21724711925562
1991-01-28,54.600057923427705
1991-01-29,55.24758659193281
1991-01-30,54.58732114184821
1991-01-31,55.11756775055565
1991-02-01,58.760191109955564
1991-02-04,59.53769676131733
1991-02-05,60.49517847153108
1991-02-06,60.63995437541221
1991-02-07,59.72161793040138
1991-02-08,61.77668934870522
1991-02-11,61.2832279836085
1991-02-12,61.626868231523765
1991-02-13,61.44651622155066
1991-02-14,60.50658480802058
1991-02-15,61.276505850312034
1991-02-21,60.25560778025767
1991-02-22,58.61843683591266
1991-02-25,59.420097138973475
1991-02-26,56.383121818281914
1991-02-27,56.19681659029683
1991-02-28,54.35860777786077
1991-03-01,50.38522279047386
1991-03-04,50.666900920358614
1991-03-05,51.59579250743596
1991-03-06,51.09345581000957
1991-03-07,52.268499201499274
1991-03-08,50.71289044778624
1991-03-11,52.37561890189512
1991-03-12,51.92682045048556
1991-03-13,52.94522211402797
1991-03-14,53.02670615998868
1991-03-15,51.5794939099129
1991-03-18,50.81559532610838
1991-03-19,49.48350169945805
1991-03-20,49.97286055147172
1991-03-21,50.367367650215414
1991-03-22,50.426765840754186
1991-03-25,50.47620815964304
1991-03-26,50.49646806954311
1991-03-27,50.67385172800165
1991-03-28,50.81511921428656
1991-04-03,50.76560552764802
1991-04-04,50.95867430268146
1991-04-05,50.97934559734385
1991-04-08,51.15015436337684
1991-04-09,50.82604470795786
1991-04-10,50.27127431733361
1991-04-11,50.32385144712372
1991-04-12,50.890260056006674
1991-04-15,51.12043388949046
1991-04-16,51.09005603473313
1991-04-17,51.2308651853115
1991-04-18,50.579914197971895
1991-04-19,50.059507426979444
1991-04-22,49.6102424941856
1991-04-23,49.8070229940309
1991-04-24,50.20335047148021
1991-04-25,50.1127008706145
1991-04-26,50.23349951863474
1991-04-29,50.20244300110646
1991-04-30,50.55144746446734
1991-05-01,50.688072779603964
1991-05-02,51.03176682989206
1991-05-03,50.37612213359539
1991-05-06,50.24631202311982
1991-05-07,50.20188517644337
1991-05-08,50.24729082470023
1991-05-09,50.34059373913811
1991-05-10,49.08219980066455
1991-05-13,49.545220443389425
1991-05-14,49.057124630397574
1991-05-15,49.10933317025143
1991-05-16,49.174664541191724
1991-05-17,49.37477102654437
1991-05-20,49.2908415593984
1991-05-21,49.48118231042508
1991-05-22,49.420632782507745
1991-05-23,49.2993154380569
1991-05-24,49.33867237283258
1991-05-30,49.440234575643636
1991-05-31,49.328011367481594
1991-06-03,49.17514865178827
1991-06-04,49.178570295907505
1991-06-05,49.18784504361131
1991-06-06,49.24794912934376
1991-06-07,49.449768109886726
1991-06-10,49.449768109886726
1991-06-11,49.413425253067714
1991-06-12,50.06270901174861
1991-06-13,49.83365349128348
1991-06-14,49.14820444486232
1991-06-17,49.29756866536776
1991-06-18,49.63076408901279
1991-06-19,49.63076408901279
1991-06-20,48.81519362526825
1991-06-21,49.44957759812796
1991-06-24,49.562604018207224
1991-06-25,49.562604018207224
1991-06-26,49.562604018207224
1991-06-27,48.87728064625816
1991-06-28,46.62573474296092
1991-07-01,47.00197263440986
1991-07-02,47.127561742676825
1991-07-03,46.62255099973394
1991-07-09,47.07921176883527
1991-07-10,46.62528817452796
1991-07-11,45.30056285861761
1991-07-12,44.242772263246934
1991-07-15,44.3232806815093
1991-07-16,44.46478878699332
1991-07-17,44.83678429798212
1991-07-18,44.8921178552806
1991-07-19,44.59174922863192
1991-07-22,44.550368411162175
1991-07-23,44.78378311842115
1991-07-24,44.245835254264996
1991-07-25,44.13243293975988
1991-07-26,44.13243293975988
1991-07-29,44.08528935536169
1991-07-30,44.11315733896271
1991-07-31,44.474763597999356
1991-08-01,44.09499980804497
1991-08-02,46.23055192300314
1991-08-05,46.360920628253254
1991-08-06,47.78213292687272
1991-08-07,47.78213292687272
1991-08-08,46.581576196522235
1991-08-09,46.581576196522235
1991-08-12,47.47958244259962
1991-08-13,48.813318115247185
1991-08-14,52.68637191218939
1991-08-15,51.34022493737069
1991-08-16,52.17281526447564
1991-08-19,52.17281526447564
1991-08-20,53.662430924620175
1991-08-21,53.662430924620175
1991-08-22,55.10899510460301
1991-08-23,48.8853368241918
1991-08-26,46.3518052803743
1991-08-27,48.03801616113479
1991-08-28,53.59992150594935
1991-08-29,58.00142290672359
1991-08-30,53.42818044080475
1991-09-05,52.168462131195234
1991-09-06,57.300327589693964
1991-09-09,60.23528087257395
1991-09-10,59.5534301220644
1991-09-11,58.84792351823729
1991-09-12,64.66466752035882
1991-09-13,65.03593917221538
1991-09-16,68.1401859689055
1991-09-17,68.95444375684284
1991-09-18,68.95444375684284
1991-09-19,68.95444375684284
1991-09-20,72.6445221632707
1991-09-23,74.0910880055224
1991-09-24,73.08130334131522
1991-09-25,72.0413887821549
1991-09-26,74.70865812272251
1991-09-27,84.16272731046568
1991-09-30,87.51717042843619
1991-10-01,88.69564510129666
1991-10-02,86.22122957823903
1991-10-03,86.22122957823903
1991-10-04,97.99367616686467
1991-10-07,97.99367616686467
1991-10-08,94.57634606830186
1991-10-09,80.750574337273
1991-10-10,72.00710943884224
1991-10-11,86.83748814925426
1991-10-14,85.84088058430106
1991-10-15,88.88938511790894
1991-10-16,88.88938511790894
1991-10-17,76.45574879254889
1991-10-18,81.0556244295234
1991-10-21,71.1589305873085
1991-10-22,67.01483700670398
1991-10-23,66.21868087987785
1991-10-24,70.97127024551233
1991-10-25,67.37578364043834
1991-10-28,71.62152400950524
1991-10-29,82.9292235378117
1991-10-30,84.40953103586966
1991-10-31,85.55323103525984
1991-11-01,84.76819129235686
1991-11-04,83.57004630387334
1991-11-05,78.31773119531331
1991-11-06,79.85873368368219
1991-11-07,88.89109255742052
1991-11-08,89.27714658139945
1991-11-11,90.86392111740895
1991-11-12,93.7304786787426
1991-11-13,87.79442232784629
1991-11-14,93.45391096601298
1991-11-15,94.27943493998431
1991-11-18,94.27943493998431
1991-11-19,92.53540994711062
1991-11-20,90.77528178154013
1991-11-21,88.56297125482966
1991-11-22,84.59261483512294
1991-11-25,82.45584637364803
1991-11-26,87.09519105767258
1991-11-27,87.5204408380563
1991-12-03,92.84907778904092
1991-12-04,103.69000594901463
1991-12-05,98.88053807328197
1991-12-06,93.74868023510865
1991-12-09,97.95481266917088
1991-12-10,97.95481266917088
1991-12-11,97.54905179112039
1991-12-12,99.62885895221156
1991-12-13,95.32457385987125
1991-12-16,97.42933186148738
1991-12-17,100.46123302152714
1991-12-18,100.01444727798989
1991-12-19,109.60962057503298
1991-12-20,121.77717226571714
1991-12-23,128.36012500590064
1991-12-24,129.74327573416696
1991-12-30,137.7693748150212
1991-12-31,143.3661400156253
1992-01-06,147.75835409004793
1992-01-07,156.30520587991072
1992-01-08,150.80811842054422
1992-01-09,146.67853699752825
1992-01-10,134.89625681873488
1992-01-13,124.05070240865186
1992-01-14,109.42822308378277
1992-01-15,108.4395476998433
1992-01-16,98.11661987989862
1992-01-17,103.30878132469974
1992-01-20,109.3696393949652
1992-01-21,114.58063039843455
1992-01-22,110.18780437639167
1992-01-23,99.55830699221377
1992-01-24,97.3626736838101
1992-01-27,98.0739347182452
1992-01-28,105.83259416618259
1992-01-29,96.57445887717557
1992-01-30,93.62657929212696
1992-01-31,94.75264844354996
1992-02-03,91.69533238181788
1992-02-04,96.69594631969059
1992-02-05,101.28981737582747
1992-02-06,101.28981737582747
1992-02-07,101.79295236633847
1992-02-10,101.54027352703619
1992-02-11,100.02380379974207
1992-02-12,97.28684301752524
1992-02-13,91.09227653538802
1992-02-14,91.29539835082878
1992-02-20,91.6308144718906
1992-02-21,90.31316389910708
1992-02-24,89.68326466765775
1992-02-25,90.89429105687717
1992-02-26,94.8732912876991
1992-02-27,93.77656287774217
1992-02-28,96.08404589853026
1992-03-02,92.2875444728972
1992-03-03,91.21739196182754
1992-03-04,91.56059119465341
1992-03-05,89.65103082748307
1992-03-06,90.57325878704306
1992-03-09,91.956260948357
1992-03-10,92.05258565948036
1992-03-11,90.32689733638728
1992-03-12,88.31516990116751
1992-03-13,87.12871368972534
1992-03-16,87.19138822309465
1992-03-17,88.11434882095803
1992-03-18,88.16168537042593
1992-03-19,88.58516888548313
1992-03-20,88.08182813235081
1992-03-23,88.17953603390379
1992-03-24,88.82384032055057
1992-03-25,88.9016065362626
1992-03-26,88.56163833609307
1992-03-27,88.70293131249392
1992-03-30,88.74809806320496
1992-03-31,88.72600262497178
1992-04-01,89.17604483085628
1992-04-02,89.05874891608822
1992-04-03,89.46983605204133
1992-04-06,89.52978268606478
1992-04-07,89.49438047878648
1992-04-08,89.12996385824528
1992-04-09,90.28867558516085
1992-04-10,90.05617622897874
1992-04-13,90.48031989925242
1992-04-22,90.63714078103531
1992-04-23,90.22493383705503
1992-04-24,91.15762435468568
1992-04-27,90.27185221234653
1992-04-28,90.89755962286277
1992-04-29,90.33902656491016
1992-04-30,89.95952675164938
1992-05-01,91.68812997983042
1992-05-04,91.10613699926581
1992-05-05,91.50713507944354
1992-05-06,92.97990809301102
1992-05-07,92.31813564064748
1992-05-08,94.51466414365525
1992-05-11,94.51466414365525
1992-05-12,96.20601806343984
1992-05-13,96.62641630438522
1992-05-14,96.31906247615818
1992-05-15,99.13944472566124
1992-05-18,99.13944472566124
1992-05-19,102.57555989178893
1992-05-20,100.15548775341072
1992-05-21,94.71692986833537
1992-05-22,96.22218066256237
1992-05-28,99.16451657480974
1992-05-29,101.56183460804793
1992-06-01,98.11531283771846
1992-06-02,101.06376648418669
1992-06-03,101.7707710306901
1992-06-04,101.52240476963259
1992-06-05,103.85959679724475
1992-06-08,104.13198839830899
1992-06-09,102.41469658382888
1992-06-10,102.12154670792563
1992-06-11,103.63883027556504
1992-06-12,106.48362302045346
1992-06-15,107.14194634942919
1992-06-16,110.58830089479703
1992-06-17,112.38687104917169
1992-06-18,115.04318648885237
1992-06-19,110.23790539998703
1992-06-22,111.02309618565305
1992-06-23,107.75053519959047
1992-06-24,113.04972940279656
1992-06-25,118.87247780931473
1992-06-26,118.01830103513215
1992-06-29,121.56989292617068
1992-06-30,120.1740827109624
1992-07-01,123.0592199737281
1992-07-02,143.21779710021647
1992-07-08,140.79882511578762
1992-07-09,141.30173217960308
1992-07-10,140.2428803810675
1992-07-13,136.38627136279302
1992-07-14,137.5024972665429
1992-07-15,146.80584565615322
1992-07-16,150.40723142615127
1992-07-17,147.24860144859574
1992-07-20,149.18303074920735
1992-07-21,151.87664478761013
1992-07-22,159.62171313949156
1992-07-23,182.42849953723143
1992-07-24,179.61630331762706
1992-07-27,187.63269722657324
1992-07-28,197.66522463351183
1992-07-29,200.11595268611453
1992-07-30,178.51852018896886
1992-07-31,176.27308593095336
1992-08-03,173.2098232521728
1992-08-04,187.98447020686183
1992-08-05,190.3846032598941
1992-08-06,188.717557759683
1992-08-07,210.08359145677872
1992-08-10,222.162573978483
1992-08-11,227.60902042449266
1992-08-12,223.7817085797682
1992-08-13,202.2398643220431
1992-08-14,210.08321772555604
1992-08-17,203.7178411795677
1992-08-18,220.94032478674407
1992-08-19,221.87490994460813
1992-08-20,225.7347848349218
1992-08-21,208.687223667356
1992-08-24,176.23624379332335
1992-08-25,168.44168170005608
1992-08-26,177.3063651094194
1992-08-27,184.26781454333164
1992-08-28,187.83359823697506
1992-08-31,192.93807085156317
1992-09-01,203.41568631331742
1992-09-02,208.80215804487227
1992-09-03,207.2133747353907
1992-09-04,232.98297818137902
1992-09-10,235.38718527037764
1992-09-11,223.83666020815483
1992-09-14,231.73630430354896
1992-09-15,217.88620473661658
1992-09-16,216.36351664209948
1992-09-17,217.12970092894798
1992-09-18,218.68354188862017
1992-09-21,215.52475736914994
1992-09-22,199.77010160100036
1992-09-23,187.08318674642172
1992-09-24,201.16122020434108
1992-09-25,213.14075310247108
1992-09-28,220.73533852038332
1992-09-29,219.44234993650628
1992-09-30,218.1370602567577
1992-10-01,237.87329168423614
1992-10-02,234.04049252899117
1992-10-05,236.6118027072632
1992-10-06,225.3693096807187
1992-10-07,200.99297969318047
1992-10-08,208.80599706075063
1992-10-09,198.99865604407293
1992-10-12,199.90832532038465
1992-10-13,199.90832532038465
1992-10-14,201.26472470911062
1992-10-15,200.35973621631123
1992-10-16,197.21477206156425
1992-10-19,189.75391593407792
1992-10-20,173.4804991393339
1992-10-21,178.50378657037623
1992-10-22,182.13844708230994
1992-10-23,176.228320735607
1992-10-26,175.95938183397823
1992-10-27,179.3219424431846
1992-10-28,178.32107702307113
1992-10-29,181.2132027343733
1992-10-30,177.46026048610574
1992-11-02,174.63513419935288
1992-11-03,175.84260564355762
1992-11-04,174.68668802653173
1992-11-05,175.4124738279874
1992-11-06,171.60552549407296
1992-11-09,171.00959726079245
1992-11-10,173.72080588199248
1992-11-11,175.19517871543852
1992-11-12,177.52367251784173
1992-11-13,176.51932603249207
1992-11-16,174.6880212778304
1992-11-17,175.4698584899395
1992-11-18,177.14963842931053
1992-11-19,176.51608045227044
1992-11-20,175.8975254600796
1992-11-23,175.6433721153157
1992-11-24,176.2913864128167
1992-11-25,175.65928684811993
1992-12-01,176.0880832973763
1992-12-02,176.0880832973763
1992-12-03,176.55116086183557
1992-12-04,177.83441145632736
1992-12-07,178.88053861700192
1992-12-08,179.79837164863898
1992-12-09,179.04687798130237
1992-12-10,178.95321836371966
1992-12-11,178.01349398197468
1992-12-14,177.35074193436486
1992-12-15,177.46595258916474
1992-12-16,178.67675246366943
1992-12-17,178.29166229635112
1992-12-18,179.37654541908253
1992-12-21,181.2575243529731
1992-12-22,183.12177876329773
1992-12-23,181.76078493289077
1992-12-24,181.0344478811509
1992-12-30,181.6856485108908
1992-12-31,180.5245533484809
1993-01-06,179.2096247561464
1993-01-07,171.45870204208714
1993-01-08,173.57761329212119
1993-01-11,175.65462383814884
1993-01-12,175.03379879284654
1993-01-13,176.06661854446082
1993-01-14,178.77810211812024
1993-01-15,182.3574113252197
1993-01-18,181.9287564761241
1993-01-19,183.05667646633034
1993-01-20,181.3858540543036
1993-01-21,182.3654172047609
1993-01-22,185.4413661196427
1993-01-25,190.24585992505382
1993-01-26,189.14378645384426
1993-01-27,191.19756141740285
1993-01-28,194.02857847039604
1993-01-29,197.73896562238608
1993-02-01,200.2705751864565
1993-02-02,194.38729538833516
1993-02-03,195.16297385112864
1993-02-04,200.50582148359828
1993-02-05,209.10739013279644
1993-02-08,204.26164460445375
1993-02-09,200.20644600850352
1993-02-10,192.85266513193454
1993-02-11,198.13482845096416
1993-02-12,199.4965410898503
1993-02-18,214.02928792044608
1993-02-19,214.9606234897055
1993-02-22,222.90277076432835
1993-02-23,241.20161873445429
1993-02-24,231.52103171990683
1993-02-25,227.9742800181465
1993-02-26,229.55556230433922
1993-03-01,242.38721063645787
1993-03-02,240.65338066331446
1993-03-03,252.17133712117325
1993-03-04,257.8995704701373
1993-03-05,245.6870894984462
1993-03-08,248.32716866378104
1993-03-09,237.92144514867292
1993-03-10,231.1401244753844
1993-03-11,230.46437729910414
1993-03-12,207.59914752140398
1993-03-15,201.29036096753276
1993-03-16,215.81105525453478
1993-03-17,220.80461341086033
1993-03-18,230.50043530229786
1993-03-19,228.15965367515795
1993-03-22,228.15965367515795
1993-03-23,235.44136748427653
1993-03-24,229.80648335226851
1993-03-25,226.0707646494355
1993-03-26,211.10309245417668
1993-03-29,216.13279097213564
1993-03-30,221.81428013319984
1993-03-31,220.65527212677424
1993-04-01,219.48643525589176
1993-04-02,208.30474055357544
1993-04-05,214.2701661441418
1993-04-06,223.0364142865669
1993-04-07,223.58917111826156
1993-04-08,238.19597534424744
1993-04-14,243.27138201627173
1993-04-15,246.75429795257006
1993-04-16,244.95687998640793
1993-04-19,248.00396843027204
1993-04-20,248.00396843027204
1993-04-21,250.5769446866791
1993-04-22,255.2156569475476
1993-04-23,249.05312411394092
1993-04-26,242.95394813775698
1993-04-27,230.96255308591194
1993-04-28,230.35276151918032
1993-04-29,238.28317642120473
1993-04-30,230.92787698023
1993-05-03,243.23755239195185
1993-05-04,246.10866640063983
1993-05-05,246.10866640063983
1993-05-06,249.69955165871457
1993-05-07,246.01651344128763
1993-05-10,250.92270422123545
1993-05-11,251.55036841962567
1993-05-12,247.6978639464689
1993-05-13,237.45309041240498
1993-05-14,236.27081519816198
1993-05-17,228.61075647117426
1993-05-18,222.00388435197033
1993-05-19,228.68044228296353
1993-05-20,230.69046559334282
1993-05-21,224.66904244807458
1993-05-24,224.66904244807458
1993-05-25,223.74220043667142
1993-05-26,228.7332810421549
1993-05-27,229.17920921300347
1993-05-28,224.28573998532667
1993-06-03,227.70319359228094
1993-06-04,219.41237662760628
1993-06-07,221.95724468935683
1993-06-08,219.47585579868752
1993-06-09,222.12120242577777
1993-06-10,221.83507011457272
1993-06-11,228.8496892046553
1993-06-14,229.36552743297108
1993-06-15,230.4292802771173
1993-06-16,230.9799810057432
1993-06-17,231.83717236288115
1993-06-18,229.7560810209581
1993-06-21,232.45023032382855
1993-06-22,232.75802077876438
1993-06-23,232.75802077876438
1993-06-24,235.74514796347205
1993-06-25,238.84473336557664
1993-06-28,242.82264365426732
1993-06-29,243.20412319561927
1993-06-30,242.38577128370676
1993-07-01,243.25179894358092
1993-07-02,247.38869501045176
1993-07-08,251.77163860747518
1993-07-09,255.22906364369064
1993-07-12,257.67647940377066
1993-07-13,253.76410907473027
1993-07-14,261.7928149514417
1993-07-15,262.48382177975145
1993-07-16,264.68275280644013
1993-07-19,264.68275280644013
1993-07-20,254.85146854481658
1993-07-21,236.9116141523453
1993-07-22,224.9940440802899
1993-07-23,222.28054958434797
1993-07-26,225.42996826207445
1993-07-27,224.9111676001498
1993-07-28,228.4890491270669
1993-07-29,241.1751784208194
1993-07-30,237.93209505535052
1993-08-02,233.77365424492362
1993-08-03,236.0296468075905
1993-08-04,232.82856178350065
1993-08-05,234.62584143355184
1993-08-06,235.98734446116882
1993-08-09,239.66865023396676
1993-08-10,238.73370859063218
1993-08-11,241.10554911394044
1993-08-12,240.13355121426224
1993-08-13,247.0509123446937
1993-08-16,251.00578531706162
1993-08-17,248.43241398208673
1993-08-18,250.5390116965022
1993-08-19,257.1294922780997
1993-08-20,261.0820013819249
1993-08-23,259.8891919819127
1993-08-24,269.8935702114315
1993-08-25,275.60683074858076
1993-08-26,285.0714636607178
1993-08-27,277.9764931155189
1993-08-30,283.74436575257283
1993-08-31,282.9772145013492
1993-09-09,259.21620014713835
1993-09-10,270.47680225355003
1993-09-13,271.91929432578405
1993-09-14,253.17168883203016
1993-09-15,253.82808642015183
1993-09-16,258.5194813209793
1993-09-17,257.8306151587615
1993-09-20,251.51503180125815
1993-09-21,247.37761855634827
1993-09-22,249.4297540749387
1993-09-23,252.90509084332822
1993-09-24,255.7403717475741
1993-09-27,277.4655587111622
1993-09-28,278.1423628783148
1993-09-29,267.6130398814628
1993-09-30,261.55200247150236
1993-10-01,272.858012618102
1993-10-04,274.87426744276735
1993-10-05,270.7132775559519
1993-10-06,271.41033026752626
1993-10-07,270.696532564872
1993-10-08,288.1438816911787
1993-10-11,286.7214395256409
1993-10-12,285.25919301347386
1993-10-13,283.01144971722533
1993-10-14,291.403518794982
1993-10-15,296.90510556296124
1993-10-18,279.753361665313
1993-10-19,280.48617663138623
1993-10-20,283.47749135729845
1993-10-21,266.60775471423284
1993-10-22,257.84470260265266
1993-10-25,250.20170148129225
1993-10-26,256.8158558210777
1993-10-27,254.42450287117225
1993-10-28,257.95499529790783
1993-10-29,253.24048066692754
1993-11-01,239.56165796553276
1993-11-02,231.38888840319458
1993-11-03,233.10642572146887
1993-11-04,228.96603289752804
1993-11-05,223.60601200989953
1993-11-08,229.07050062608926
1993-11-09,230.9723532330035
1993-11-10,228.84809208377578
1993-11-11,225.4464027157547
1993-11-12,231.55414932997783
1993-11-15,231.32676422686865
1993-11-16,233.51040413538024
1993-11-17,233.51040413538024
1993-11-18,230.20663808644392
1993-11-19,226.49786762174924
1993-11-22,224.6287212759669
1993-11-23,227.00614596944786
1993-11-24,226.54838249383295
1993-11-30,225.82668551655502
1993-12-01,226.08643472017715
1993-12-02,226.11681366211536
1993-12-03,226.0800405832133
1993-12-06,226.20384468196625
1993-12-07,226.20617130348307
1993-12-08,226.2054864232245
1993-12-09,226.19473075417656
1993-12-10,226.22029076847787
1993-12-13,226.27876593715337
1993-12-14,226.40606841560782
1993-12-15,226.43359244024498
1993-12-16,226.39411559535475
1993-12-17,225.93828630816753
1993-12-20,226.27427518504533
1993-12-21,226.53310160770235
1993-12-22,224.64712042604918
1993-12-23,224.26965658985947
1993-12-29,224.47259588467682
1993-12-30,225.08097619145184
1993-12-31,225.246297650724
1994-01-03,226.1624053915524
1994-01-04,225.56456195497333
1994-01-05,225.90672483441872
1994-01-06,224.7863069521772
1994-01-07,221.7733577081126
1994-01-10,221.38904541110134
1994-01-11,221.3024737372259
1994-01-12,220.8898251289247
1994-01-13,221.27071164170516
1994-01-14,221.37877293273917
1994-01-17,221.40192702600996
1994-01-18,221.33656500217575
1994-01-19,221.33656500217575
1994-01-20,221.41187714989877
1994-01-21,221.35352345560383
1994-01-24,221.35352345560383
1994-01-25,221.1493087956268
1994-01-26,221.24959569603163
1994-01-27,221.67729980798563
1994-01-28,222.2475416701088
1994-01-31,221.82804242828752
1994-02-01,220.6435809091448
1994-02-02,220.78150995599773
1994-02-03,219.9818970415977
1994-02-04,217.94698258187552
1994-02-07,217.69715007277455
1994-02-08,217.357443423082
1994-02-09,217.58483403855467
1994-02-10,217.54930515649212
1994-02-11,217.55338334662548
1994-02-14,217.5984662790745
1994-02-15,217.5285453841142
1994-02-16,217.5285453841142
1994-02-17,218.26696244905895
1994-02-18,218.96478758617835
1994-02-24,220.47324119229455
1994-02-25,220.05212464063578
1994-02-28,218.2364965923873
1994-03-01,223.1202880907568
1994-03-02,223.1202880907568
1994-03-03,225.5047450801984
1994-03-04,226.23359326018738
1994-03-07,223.24233529332278
1994-03-08,226.409131071801
1994-03-09,226.09744505677952
1994-03-10,232.8342918891549
1994-03-11,231.06888905804036
1994-03-14,233.33665846821992
1994-03-15,231.29686951832724
1994-03-16,224.40976691902156
1994-03-17,226.51753510535255
1994-03-18,235.3645015901394
1994-03-21,239.41932436892998
1994-03-22,226.4925632628929
1994-03-23,226.9195330019722
1994-03-24,241.08432728514333
1994-03-25,243.64184721210265
1994-03-28,244.5454991347714
1994-03-29,253.60977172982766
1994-03-30,262.0484850427059
1994-03-31,262.57170237363835
1994-04-01,283.71230031436136
1994-04-04,300.9893373202688
1994-04-05,278.1162407630088
1994-04-06,274.6870082645245
1994-04-07,270.1031122083656
1994-04-08,277.42387355346136
1994-04-11,276.3231507090409
1994-04-12,267.1624927846643
1994-04-13,275.0887757946124
1994-04-14,278.0422688211747
1994-04-15,275.5767522061371
