,cum_pnl_usd
2018-07-20,21176.744068234846
2018-07-23,21176.744068234846
2018-07-24,21176.744068234846
2018-07-25,21176.744068234846
2018-07-26,21176.744068234846
2018-07-27,20453.976568234844
2018-07-30,18413.97656823486
2018-07-31,23393.976568234866
2018-08-01,20213.97656823486
2018-08-02,19883.97656823485
2018-08-03,21697.97656823485
2018-08-06,22597.97656823485
2018-08-07,26497.97656823485
2018-08-08,25097.97656823485
2018-08-09,26897.97656823485
2018-08-10,26081.976568234786
2018-08-13,25761.97656823485
2018-08-14,27401.97656823486
2018-08-15,24721.97656823484
2018-08-16,25681.976568234786
2018-08-17,26441.97656823477
2018-08-20,27401.976568234786
2018-08-21,27461.9765682348
2018-08-22,27731.976568234793
2018-08-23,27311.9765682348
2018-08-24,27785.9765682348
2018-08-27,27265.9765682348
2018-08-28,26105.9765682348
2018-08-29,27585.9765682348
2018-08-30,24585.9765682348
2018-08-31,25029.976568234782
2018-09-03,25029.976568234782
2018-09-04,22189.97656823491
2018-09-05,23149.976568234855
2018-09-06,23149.976568234855
2018-09-07,24299.576568234843
2018-09-10,22949.576568234843
2018-09-11,21029.576568234883
2018-09-12,22859.576568234857
2018-09-13,23429.576568234887
2018-09-14,18884.376568234886
2018-09-17,16644.376568234886
2018-09-18,15569.176568234892
2018-09-19,17092.376568234893
2018-09-20,16823.576568234897
2018-09-21,17018.77656823487
2018-09-24,17558.776568234924
2018-09-25,16688.776568234898
2018-09-26,17198.776568234844
2018-09-27,18578.776568235022
2018-09-28,18476.81510876106
2018-10-01,18476.81510876106
2018-10-02,18476.81510876106
2018-10-03,18476.81510876106
2018-10-04,18476.81510876106
2018-10-05,20150.457330270106
2018-10-08,22580.857330270126
2018-10-09,23129.65733027013
2018-10-10,21796.85733027013
2018-10-11,22580.857330270126
2018-10-12,22541.65733027012
2018-10-15,25621.65733027013
2018-10-16,23581.65733027012
2018-10-17,27901.657330270125
2018-10-18,28261.65733027013
2018-10-19,29660.05733027016
2018-10-22,29301.657330270165
2018-10-23,28943.25733027017
2018-10-24,30108.05733027013
2018-10-25,29122.457330270136
2018-10-26,29045.587955270137
2018-10-29,29045.587955270137
2018-10-30,29045.587955270137
2018-10-31,29045.587955270137
2018-11-01,29045.587955270137
2018-11-02,30329.176705270136
2018-11-05,30029.176705270136
2018-11-06,30679.176705270136
2018-11-07,30779.176705270136
2018-11-08,29779.176705270136
2018-11-09,29813.376705270137
2018-11-12,30940.876705270137
2018-11-13,25000.876705270137
2018-11-14,24313.376705270137
2018-11-15,24863.376705270137
2018-11-16,24829.829755270137
2018-11-19,24829.829755270137
2018-11-20,24829.829755270137
2018-11-21,24829.829755270137
2018-11-22,24829.829755270137
2018-11-23,24736.213255270137
2018-11-26,24736.213255270137
2018-11-27,23961.213255270137
2018-11-28,22411.213255270137
2018-11-29,22876.213255270155
2018-11-30,22759.038208270154
2018-12-03,22759.038208270154
2018-12-04,22759.038208270154
2018-12-05,22759.038208270154
2018-12-06,22759.038208270154
2018-12-07,22690.546613270155
2018-12-10,22690.546613270155
2018-12-11,22690.546613270155
2018-12-12,22690.546613270155
2018-12-13,22690.546613270155
2018-12-14,22120.376613270157
2018-12-17,22220.376613270157
2018-12-18,25720.376613270157
2018-12-19,26370.376613270157
2018-12-20,24070.376613270157
2018-12-21,23827.376613270157
2018-12-24,23827.376613270157
2018-12-25,23827.376613270157
2018-12-26,22827.376613270157
2018-12-27,23527.376613270146
2018-12-28,23524.976613270144
2018-12-31,23524.976613270144
2019-01-01,22308.97661327013
2019-01-02,23429.976613270148
2019-01-03,23657.97661327013
2019-01-04,23730.044971270137
2019-01-07,23730.044971270137
2019-01-08,23730.044971270137
2019-01-09,23730.044971270137
2019-01-10,23730.044971270137
2019-01-11,23554.417800270137
2019-01-14,23554.417800270137
2019-01-15,23554.417800270137
2019-01-16,23554.417800270137
2019-01-17,23554.417800270137
2019-01-18,26552.830475270137
2019-01-21,26222.830475270137
2019-01-22,24682.830475270137
2019-01-23,23252.830475270137
2019-01-24,23087.830475270137
2019-01-25,22991.397555270138
2019-01-28,22991.397555270138
2019-01-29,22991.397555270138
2019-01-30,22991.397555270138
2019-01-31,22991.397555270138
2019-02-01,22636.823522770137
2019-02-04,22636.823522770137
2019-02-05,22636.823522770137
2019-02-06,22636.823522770137
2019-02-07,22636.823522770137
2019-02-08,22183.169014270137
2019-02-11,22183.169014270137
2019-02-12,22183.169014270137
2019-02-13,22183.169014270137
2019-02-14,22183.169014270137
2019-02-15,21966.64822327014
2019-02-18,21966.64822327014
2019-02-19,21966.64822327014
2019-02-20,21966.64822327014
2019-02-21,21966.64822327014
2019-02-22,21760.40292327014
2019-02-25,21760.40292327014
2019-02-26,21760.40292327014
2019-02-27,21760.40292327014
2019-02-28,21760.40292327014
2019-03-01,21536.919849020138
2019-03-04,21536.919849020138
2019-03-05,21536.919849020138
2019-03-06,21536.919849020138
2019-03-07,21536.919849020138
2019-03-08,21454.281275520138
2019-03-11,21454.281275520138
2019-03-12,21454.281275520138
2019-03-13,21454.281275520138
2019-03-14,21454.281275520138
2019-03-15,21404.207840520132
2019-03-18,22670.20784052014
2019-03-19,21950.207840520216
2019-03-20,25874.20784052016
2019-03-21,31274.20784052016
2019-03-22,29559.80784052016
2019-03-25,29839.80784052016
2019-03-26,30819.807840520145
2019-03-27,30399.80784052016
2019-03-28,29979.807840520145
2019-03-29,29393.969440520144
2019-04-01,29393.969440520144
2019-04-02,29393.969440520144
2019-04-03,29393.969440520144
2019-04-04,29393.969440520144
2019-04-05,29352.251040520143
2019-04-08,29352.251040520143
2019-04-09,29352.251040520143
2019-04-10,29352.251040520143
2019-04-11,29352.251040520143
2019-04-12,28967.484420520144
2019-04-15,28967.484420520144
2019-04-16,28967.484420520144
2019-04-17,28967.484420520144
2019-04-18,28967.484420520144
2019-04-19,28885.486500520143
2019-04-22,28885.486500520143
2019-04-23,28885.486500520143
2019-04-24,28885.486500520143
2019-04-25,28885.486500520143
2019-04-26,28961.377380520156
2019-04-29,27881.377380520167
2019-04-30,26441.377380520167
2019-05-01,26921.377380520167
2019-05-02,28241.37738052018
2019-05-03,31357.377380520185
2019-05-06,32317.37738052008
2019-05-07,31517.377380520167
2019-05-08,29277.377380520058
2019-05-09,29117.377380520076
2019-05-10,28449.944880520077
2019-05-13,28449.944880520077
2019-05-14,28449.944880520077
2019-05-15,28449.944880520077
2019-05-16,28449.944880520077
2019-05-17,28066.779160520076
2019-05-20,28066.779160520076
2019-05-21,28066.779160520076
2019-05-22,28066.779160520076
2019-05-23,28066.779160520076
2019-05-24,27987.125800520076
2019-05-27,27987.125800520076
2019-05-28,27987.125800520076
2019-05-29,27987.125800520076
2019-05-30,27987.125800520076
2019-05-31,27073.861800520077
2019-06-03,28048.861800520077
2019-06-04,28536.361800520077
2019-06-05,27036.361800520077
2019-06-06,25198.861800520077
2019-06-07,25141.521800520077
2019-06-10,25141.521800520077
2019-06-11,25141.521800520077
2019-06-12,25141.521800520077
2019-06-13,25141.521800520077
2019-06-14,24990.041800520037
2019-06-17,23670.041800520077
2019-06-18,24810.041800520063
2019-06-19,24030.04180052009
2019-06-20,26370.041800520077
2019-06-21,26100.041800520085
2019-06-24,24780.041800520055
2019-06-25,21960.041800520063
2019-06-26,18060.041800520063
2019-06-27,20580.041800520055
2019-06-28,21510.041800520026
2019-07-01,22350.04180052001
2019-07-02,22230.04180052005
2019-07-03,23160.041800520026
2019-07-04,23160.041800520026
2019-07-05,23043.099400520026
2019-07-08,23043.099400520026
2019-07-09,23043.099400520026
2019-07-10,23043.099400520026
2019-07-11,23043.099400520026
2019-07-12,23080.049000520045
2019-07-15,22480.049000520023
2019-07-16,20480.049000520023
2019-07-17,20880.04900052003
2019-07-18,19080.049000520048
2019-07-19,18795.24528052005
2019-07-22,18795.24528052005
2019-07-23,18795.24528052005
2019-07-24,18795.24528052005
2019-07-25,18795.24528052005
2019-07-26,18503.05026052005
2019-07-29,18503.05026052005
2019-07-30,18503.05026052005
2019-07-31,18503.05026052005
2019-08-01,18503.05026052005
2019-08-02,18334.32326052005
2019-08-05,18334.32326052005
2019-08-06,18334.32326052005
2019-08-07,18334.32326052005
2019-08-08,18334.32326052005
2019-08-09,18060.24926052006
2019-08-12,18010.24926052005
2019-08-13,17610.24926052007
2019-08-14,14710.249260520066
2019-08-15,16660.249260520053
2019-08-16,16589.289160520053
2019-08-19,16589.289160520053
2019-08-20,16589.289160520053
2019-08-21,16589.289160520053
2019-08-22,16589.289160520053
2019-08-23,14048.227000520073
2019-08-26,15068.227000520066
2019-08-27,14408.227000520052
2019-08-28,14468.227000520066
2019-08-29,16388.22700052006
2019-08-30,16297.832000520059
2019-09-02,16297.832000520059
2019-09-03,16297.832000520059
2019-09-04,16297.832000520059
2019-09-05,16297.832000520059
2019-09-06,16127.112200520058
2019-09-09,16127.112200520058
2019-09-10,16127.112200520058
2019-09-11,16127.112200520058
2019-09-12,16127.112200520058
2019-09-13,15274.589400520113
2019-09-16,18974.58940052006
2019-09-17,13274.589400520112
2019-09-18,12174.589400520099
2019-09-19,13274.589400520112
2019-09-20,13232.589400520112
2019-09-23,12432.589400520112
2019-09-24,11072.589400520112
2019-09-25,13232.589400520112
2019-09-26,15232.589400520112
2019-09-27,14566.666200520112
2019-09-30,14566.666200520112
2019-10-01,14566.666200520112
2019-10-02,14566.666200520112
2019-10-03,14566.666200520112
2019-10-04,11278.475800520113
2019-10-07,8338.475800520113
2019-10-08,9808.475800520113
2019-10-09,6868.475800520113
2019-10-10,10298.475800520113
2019-10-11,10687.87580052014
2019-10-14,13807.875800520098
2019-10-15,13807.875800520098
2019-10-16,15307.875800520098
2019-10-17,15787.875800520138
2019-10-18,15578.27580052015
2019-10-21,16078.27580052015
2019-10-22,15728.275800520129
2019-10-23,19078.27580052015
2019-10-24,18178.275800520172
2019-10-25,18620.27580052014
2019-10-28,19520.275800520172
2019-10-29,22620.27580052014
2019-10-30,27220.27580052017
2019-10-31,28720.275800520136
2019-11-01,29398.27580052016
2019-11-04,29318.275800520205
2019-11-05,29798.27580052015
2019-11-06,44278.275800520154
2019-11-07,27638.275800520212
2019-11-08,27326.62580052021
2019-11-11,27326.62580052021
2019-11-12,27326.62580052021
2019-11-13,27326.62580052021
2019-11-14,27326.62580052021
2019-11-15,28209.34890052021
2019-11-18,27369.34890052021
2019-11-19,26229.34890052021
2019-11-20,24669.34890052021
2019-11-21,25269.34890052021
2019-11-22,24975.348900520246
2019-11-25,25215.348900520243
2019-11-26,28215.348900520243
2019-11-27,29175.34890052018
2019-11-28,29175.34890052018
2019-11-29,29535.34890052018
2019-12-02,27345.348900520265
2019-12-03,26655.34890052014
2019-12-04,29265.34890052022
2019-12-05,29115.34890052022
2019-12-06,29014.315077254487
2019-12-09,29290.666319683613
2019-12-10,29267.67189353251
2019-12-11,28830.123820816632
2019-12-12,28852.995287746777
2019-12-13,27195.616983620283
2019-12-16,24686.81698362028
2019-12-17,24216.41698362029
2019-12-18,26411.616983620297
2019-12-19,28606.81698362028
2019-12-20,28828.416983620333
2019-12-23,29668.416983620184
2019-12-24,29548.416983620362
2019-12-25,29548.416983620362
2019-12-26,29098.416983620362
2019-12-27,29263.416983620307
2019-12-30,27403.416983620362
2019-12-31,28483.416983620402
2020-01-01,28483.416983620402
2020-01-02,33313.41698362031
2020-01-03,33315.39914362037
2020-01-06,29632.26914362037
2020-01-07,31508.875343620493
2020-01-08,33917.912543620434
2020-01-09,35783.64494362025
2020-01-10,35331.084943620255
2020-01-13,35331.084943620255
2020-01-14,35331.084943620255
2020-01-15,35331.084943620255
2020-01-16,35331.084943620255
2020-01-17,34829.60351862026
2020-01-20,34829.60351862026
2020-01-21,34829.60351862026
2020-01-22,34829.60351862026
2020-01-23,34829.60351862026
2020-01-24,34797.546193620256
2020-01-27,34797.546193620256
2020-01-28,34797.546193620256
2020-01-29,34797.546193620256
2020-01-30,34797.546193620256
2020-01-31,36736.30133112044
2020-02-03,36680.84108112049
2020-02-04,33860.54308112054
2020-02-05,30933.803581120374
2020-02-06,31868.57083112046
2020-02-07,31637.92573112046
2020-02-10,31637.92573112046
2020-02-11,31637.92573112046
2020-02-12,31637.92573112046
2020-02-13,31637.92573112046
2020-02-14,28649.284501120477
2020-02-17,28649.284501120477
2020-02-18,32709.284501120484
2020-02-19,29209.284501120484
2020-02-20,31589.28450112047
2020-02-21,29323.779501120574
2020-02-24,32058.760701120307
2020-02-25,33100.65830112047
2020-02-26,31598.976801120352
2020-02-27,33231.35180112035
2020-02-28,30702.491061120352
2020-03-02,31727.923011120354
2020-03-03,35524.48061112036
2020-03-04,34139.01621112035
2020-03-05,43114.148611120356
2020-03-06,47763.78024112036
2020-03-09,62475.08124112033
2020-03-10,59076.27264112031
2020-03-11,68382.97389112032
2020-03-12,89580.80934112027
2020-03-13,91471.68102712027
2020-03-16,106316.32017712027
2020-03-17,103362.48715212027
2020-03-18,114794.85617712028
2020-03-19,114134.56220212027
2020-03-20,114221.98612712027
2020-03-23,111058.27892712026
2020-03-24,108592.67662712027
2020-03-25,110167.73192712026
2020-03-26,108861.80792712026
2020-03-27,103514.68096112015
2020-03-30,97764.1627611202
2020-03-31,96505.06126112027
2020-04-01,96273.15316112024
2020-04-02,98016.2542611201
2020-04-03,97923.73500362011
2020-04-06,99483.73500362011
2020-04-07,99363.73500362011
2020-04-08,96903.73500362011
2020-04-09,96453.73500362011
2020-04-10,96362.49978762011
2020-04-13,96362.49978762011
2020-04-14,94847.1286876201
2020-04-15,87028.6922876201
2020-04-16,87465.1382876201
2020-04-17,87440.14041562009
2020-04-20,87646.14041562009
2020-04-21,86666.14041562009
2020-04-22,85406.14041562009
2020-04-23,86450.14041562009
2020-04-24,94397.43038012004
2020-04-27,97157.17748012007
2020-04-28,97514.55428012011
2020-04-29,97417.4235801201
2020-04-30,96503.9235801201
2020-05-01,96452.0355201201
2020-05-04,96713.80232012011
2020-05-05,97237.33592012014
2020-05-06,91730.66672011997
2020-05-07,95357.51792012011
2020-05-08,92599.31628812013
2020-05-11,90259.31628812013
2020-05-12,90214.31628812011
2020-05-13,92419.31628812011
2020-05-14,93949.3162881201
2020-05-15,97627.31628812007
2020-05-18,99914.81628812008
2020-05-19,99914.81628812008
2020-05-20,99052.3162881201
2020-05-21,100252.31628812011
2020-05-22,101639.81628812013
2020-05-25,101639.81628812013
2020-05-26,102952.31628812013
2020-05-27,103402.3162881201
2020-05-28,101789.81628812011
2020-05-29,101098.57119062012
2020-06-01,101098.57119062012
2020-06-02,101098.57119062012
2020-06-03,101098.57119062012
2020-06-04,101098.57119062012
2020-06-05,104002.32962812012
2020-06-08,101852.32962812012
2020-06-09,103352.32962812012
2020-06-10,106002.32962812012
2020-06-11,102702.32962812013
2020-06-12,102213.52962812012
2020-06-15,101553.52962812012
2020-06-16,101733.52962812013
2020-06-17,101793.52962812012
2020-06-18,101913.52962812012
2020-06-19,101844.38910812011
2020-06-22,101844.38910812011
2020-06-23,101844.38910812011
2020-06-24,101844.38910812011
2020-06-25,101844.38910812011
2020-06-26,101844.38910812011
2020-06-29,101844.38910812011
2020-06-30,101844.38910812011
2020-07-01,101844.38910812011
2020-07-02,101844.38910812011
2020-07-03,101657.25060062011
2020-07-06,101657.25060062011
2020-07-07,101657.25060062011
2020-07-08,101657.25060062011
2020-07-09,101657.25060062011
2020-07-10,103878.97994312011
2020-07-13,100483.97994312011
2020-07-14,101071.97994312011
2020-07-15,101722.97994312011
2020-07-16,99542.47994312011
2020-07-17,100100.71994312012
2020-07-20,99900.71994312012
2020-07-21,99180.71994312013
2020-07-22,98780.71994312013
2020-07-23,97060.7199431201
2020-07-24,96993.0714371201
2020-07-27,96993.0714371201
2020-07-28,96993.0714371201
2020-07-29,96993.0714371201
2020-07-30,96993.0714371201
2020-07-31,96985.61088262011
2020-08-03,96985.61088262011
2020-08-04,96985.61088262011
2020-08-05,96985.61088262011
2020-08-06,96985.61088262011
2020-08-07,98215.19943512011
2020-08-10,94295.19943512011
2020-08-11,92335.19943512011
2020-08-12,93385.19943512011
2020-08-13,95555.19943512011
2020-08-14,95043.79943512012
2020-08-17,94603.79943512006
2020-08-18,95363.7994351201
2020-08-19,96203.79943512008
2020-08-20,94483.79943512009
2020-08-21,95647.07943512009
2020-08-24,96952.07943512009
2020-08-25,98792.57943512009
2020-08-26,103265.57943512009
2020-08-27,102577.07943512009
2020-08-28,103877.75943512008
2020-08-31,103002.75943512008
2020-09-01,102877.75943512008
2020-09-02,103002.75943512008
2020-09-03,100752.75943512008
2020-09-04,100624.18560812008
2020-09-07,100624.18560812008
2020-09-08,100624.18560812008
2020-09-09,100624.18560812008
2020-09-10,100624.18560812008
2020-09-11,101700.37825912009
2020-09-14,101395.37825912009
2020-09-15,99717.87825912009
2020-09-16,103072.87825912009
2020-09-17,104902.87825912009
2020-09-18,105670.27825912008
2020-09-21,101640.27825912008
2020-09-22,100990.27825912008
2020-09-23,100600.27825912008
2020-09-24,97870.27825912008
2020-09-25,98472.47825912008
2020-09-28,94062.4782591201
2020-09-29,96627.4782591201
2020-09-30,97302.4782591201
2020-10-01,97752.4782591201
2020-10-02,97632.89950712009
2020-10-05,97632.89950712009
2020-10-06,97632.89950712009
2020-10-07,97632.89950712009
2020-10-08,97632.89950712009
2020-10-09,98153.26619712012
2020-10-12,95128.26619712012
2020-10-13,97603.26619712012
2020-10-14,99033.2661971201
2020-10-15,98373.2661971201
2020-10-16,98137.2661971201
2020-10-19,101137.26619712009
2020-10-20,100777.26619712013
2020-10-21,96457.26619712013
2020-10-22,101137.2661971201
2020-10-23,102015.6661971201
2020-10-26,100530.6661971201
2020-10-27,99720.6661971201
2020-10-28,92160.6661971201
2020-10-29,89595.6661971201
2020-10-30,89478.0367371201
2020-11-02,89478.0367371201
2020-11-03,89478.0367371201
2020-11-04,89478.0367371201
2020-11-05,89478.0367371201
2020-11-06,90330.4147171201
2020-11-09,90205.4147171201
2020-11-10,94017.9147171201
2020-11-11,96455.4147171201
2020-11-12,96142.9147171201
2020-11-13,96084.4147171201
2020-11-16,97334.4147171201
2020-11-17,97684.4147171201
2020-11-18,97884.4147171201
2020-11-19,98384.4147171201
2020-11-20,100555.4147171201
2020-11-23,102455.4147171201
2020-11-24,101955.4147171201
2020-11-25,99755.4147171201
2020-11-26,99755.4147171201
2020-11-27,99551.20723220216
2020-11-30,98688.91112930149
2020-12-01,99110.41551677897
2020-12-02,99435.71677923489
2020-12-03,99570.38978835898
2020-12-04,99484.54136773333
2020-12-07,99484.54136773333
2020-12-08,99484.54136773333
2020-12-09,99484.54136773333
2020-12-10,99484.54136773333
2020-12-11,100611.91456773333
2020-12-14,100016.91456773331
2020-12-15,101015.66456773333
2020-12-16,102078.16456773333
2020-12-17,103926.91456773333
2020-12-18,107171.2951672789
2020-12-21,107981.81951418333
2020-12-22,111144.91656264938
2020-12-23,109371.79546653817
2020-12-24,108309.9169534041
2020-12-25,108196.9445462677
2020-12-28,110841.9445462677
2020-12-29,115211.9445462677
2020-12-30,118776.9445462677
2020-12-31,123376.9445462677
2021-01-01,123371.34454626769
2021-01-04,120851.34454626769
2021-01-05,124736.34454626769
2021-01-06,125891.34454626769
2021-01-07,125366.34454626769
2021-01-08,127297.54454626767
2021-01-11,120397.54454626767
2021-01-12,124822.54454626769
2021-01-13,123147.54454626769
2021-01-14,126197.54454626769
2021-01-15,126272.34454626769
2021-01-18,126272.34454626769
2021-01-19,125102.34454626769
2021-01-20,124427.34454626769
2021-01-21,124787.34454626769
2021-01-22,124310.3045462677
2021-01-25,126234.3045462677
2021-01-26,127462.3045462677
2021-01-27,119614.3045462677
2021-01-28,121054.3045462677
2021-01-29,122472.4645462677
2021-02-01,123022.4645462677
2021-02-02,121572.4645462677
2021-02-03,123372.4645462677
2021-02-04,122872.4645462677
2021-02-05,122767.8773462677
2021-02-08,122767.8773462677
2021-02-09,122767.8773462677
2021-02-10,122767.8773462677
2021-02-11,122767.8773462677
2021-02-12,122681.07215969797
2021-02-15,123801.16936135343
2021-02-16,124575.58347457844
2021-02-17,124348.99202368506
2021-02-18,123289.14371447432
2021-02-19,125035.05930039535
2021-02-22,126970.05930039535
2021-02-23,123370.05930039535
2021-02-24,125755.05930039535
2021-02-25,120940.05930039535
2021-02-26,121996.05930039535
2021-03-01,122716.05930039535
2021-03-02,123316.05930039535
2021-03-03,123916.05930039535
2021-03-04,120796.05930039535
2021-03-05,120252.02090039535
2021-03-08,120252.02090039535
2021-03-09,120252.02090039535
2021-03-10,120252.02090039535
2021-03-11,120252.02090039535
2021-03-12,120312.92330039536
2021-03-15,120352.92330039537
2021-03-16,123632.92330039537
2021-03-17,125752.92330039537
2021-03-18,121712.92330039536
2021-03-19,121676.90572770778
2021-03-22,121327.70039956964
2021-03-23,120756.95304272827
2021-03-24,119082.25025646453
2021-03-25,120163.3412421813
2021-03-26,120434.14592568733
2021-03-29,120104.14592568735
2021-03-30,121244.14592568733
2021-03-31,120404.14592568735
2021-04-01,121694.14592568733
2021-04-02,121665.29592568733
2021-04-05,122981.54592568733
2021-04-06,122737.79592568733
2021-04-07,123306.54592568733
2021-04-08,124785.29592568733
2021-04-09,126323.34592568733
2021-04-12,127003.34592568733
2021-04-13,127943.34592568733
2021-04-14,127063.34592568733
2021-04-15,130203.34592568733
2021-04-16,132427.34592568732
2021-04-19,130075.34592568732
2021-04-20,133916.94592568732
2021-04-21,135249.7459256873
2021-04-22,135406.5459256873
2021-04-23,136889.8459256873
2021-04-26,140952.3459256873
2021-04-27,139264.8459256873
2021-04-28,135327.3459256873
2021-04-29,135139.8459256873
2021-04-30,136664.8459256873
2021-05-03,136664.8459256873
2021-05-04,136664.8459256873
2021-05-05,136664.8459256873
2021-05-06,140477.3459256873
2021-05-07,141372.8459256873
2021-05-10,136022.8459256873
2021-05-11,136422.8459256873
2021-05-12,132222.8459256873
2021-05-13,125722.84592568729
2021-05-14,125420.18352568729
2021-05-17,125420.18352568729
2021-05-18,125420.18352568729
2021-05-19,125420.18352568729
2021-05-20,125420.18352568729
2021-05-21,125133.23002568728
2021-05-24,125196.7433456873
2021-05-25,125239.01274568729
2021-05-26,125071.9364506873
2021-05-27,125143.29679818728
2021-05-28,125049.97942068728
2021-05-31,125049.97942068728
2021-06-01,125049.97942068728
2021-06-02,125049.97942068728
2021-06-03,125049.97942068728
2021-06-04,125049.97942068728
2021-06-07,125049.97942068728
2021-06-08,125049.97942068728
2021-06-09,125049.97942068728
2021-06-10,125049.97942068728
2021-06-11,124736.57894068728
2021-06-14,122486.57894068728
2021-06-15,122674.07894068728
2021-06-16,117236.57894068728
2021-06-17,119392.82894068728
2021-06-18,119312.12639068728
2021-06-21,119312.12639068728
2021-06-22,119312.12639068728
2021-06-23,119312.12639068728
2021-06-24,119312.12639068728
2021-06-25,119086.13444068728
2021-06-28,122173.13444068728
2021-06-29,123604.13444068728
2021-06-30,123127.13444068728
2021-07-01,122830.13444068728
2021-07-02,124312.81444068727
2021-07-05,124312.81444068727
2021-07-06,123262.81444068727
2021-07-07,125612.81444068727
2021-07-08,121462.81444068727
2021-07-09,121120.56444068727
2021-07-12,121214.31444068727
2021-07-13,118683.06444068727
2021-07-14,121776.81444068727
2021-07-15,123464.31444068727
2021-07-16,121868.31444068727
2021-07-19,122018.31444068727
2021-07-20,125268.31444068727
2021-07-21,126518.31444068727
2021-07-22,126918.31444068727
2021-07-23,126931.31444068727
2021-07-26,127118.81444068727
2021-07-27,127831.31444068727
2021-07-28,127568.81444068727
2021-07-29,127081.31444068727
2021-07-30,126671.81444068729
2021-08-02,125271.81444068729
2021-08-03,124871.81444068729
2021-08-04,123271.81444068729
2021-08-05,124471.8144406873
2021-08-06,124298.5426956873
2021-08-09,124298.5426956873
2021-08-10,124298.5426956873
2021-08-11,124298.5426956873
2021-08-12,124298.5426956873
2021-08-13,128741.5779181873
2021-08-16,129781.57791818731
2021-08-17,130381.57791818731
2021-08-18,130621.57791818732
2021-08-19,126741.57791818731
2021-08-20,126312.8291181873
2021-08-23,126312.8291181873
2021-08-24,126312.8291181873
2021-08-25,126312.8291181873
2021-08-26,126312.8291181873
2021-08-27,125402.4707181873
2021-08-30,120782.47071818731
2021-08-31,119312.47071818731
2021-09-01,122732.47071818731
2021-09-02,122192.47071818731
2021-09-03,123404.4707181873
2021-09-06,123404.4707181873
2021-09-07,121804.4707181873
2021-09-08,122304.4707181873
2021-09-09,118204.4707181873
2021-09-10,118145.72969821953
2021-09-13,118618.792415419
2021-09-14,119093.00051069834
2021-09-15,118489.16616258785
2021-09-16,118397.95940599132
2021-09-17,118541.20355735805
2021-09-20,116441.20355735805
2021-09-21,117791.20355735805
2021-09-22,122391.20355735805
2021-09-23,124541.20355735805
2021-09-24,124403.72574135805
2021-09-27,124403.72574135805
2021-09-28,124403.72574135805
2021-09-29,124403.72574135805
2021-09-30,124403.72574135805
2021-10-01,126614.78098935806
2021-10-04,128314.78098935804
2021-10-05,129214.78098935804
2021-10-06,129814.78098935807
2021-10-07,131214.78098935803
2021-10-08,135816.78098935803
2021-10-11,139666.78098935803
2021-10-12,134666.78098935803
2021-10-13,131766.78098935803
2021-10-14,132316.78098935803
2021-10-15,132168.71413335804
2021-10-18,132168.71413335804
2021-10-19,132168.71413335804
2021-10-20,132168.71413335804
2021-10-21,132168.71413335804
2021-10-22,131518.401685358
2021-10-25,128558.40168535798
2021-10-26,127918.40168535803
2021-10-27,128318.401685358
2021-10-28,127918.40168535803
2021-10-29,127515.24537535802
2021-11-01,127515.24537535802
2021-11-02,127515.24537535802
2021-11-03,127515.24537535802
2021-11-04,127515.24537535802
2021-11-05,126285.46931535802
2021-11-08,125998.46931535802
2021-11-09,124237.96931535802
2021-11-10,121287.46931535802
2021-11-11,121994.46931535802
2021-11-12,123459.10931535802
2021-11-15,123459.10931535802
2021-11-16,121709.10931535802
2021-11-17,123959.10931535802
2021-11-18,125109.10931535802
2021-11-19,124730.74931535801
2021-11-22,122077.74931535801
2021-11-23,120667.24931535801
2021-11-24,121465.24931535801
2021-11-25,121465.24931535801
2021-11-26,123063.88931535798
2021-11-29,119263.88931535803
2021-11-30,116463.88931535801
2021-12-01,118063.88931535798
2021-12-02,119663.88931535801
2021-12-03,119575.14559535802
2021-12-06,119575.14559535802
2021-12-07,119575.14559535802
2021-12-08,119575.14559535802
2021-12-09,119575.14559535802
2021-12-10,119577.41671535803
2021-12-13,117927.41671535803
2021-12-14,121707.41671535802
2021-12-15,120147.41671535802
2021-12-16,119997.41671535802
2021-12-17,119620.31671535803
2021-12-20,118180.31671535803
2021-12-21,118900.31671535803
2021-12-22,120980.31671535801
2021-12-23,120980.31671535801
2021-12-24,120763.21671535801
2021-12-27,121003.21671535801
2021-12-28,121033.216715358
2021-12-29,120913.216715358
2021-12-30,119533.216715358
2021-12-31,118016.116715358
2022-01-03,117356.11671535799
2022-01-04,116156.11671535799
2022-01-05,113216.116715358
2022-01-06,108716.116715358
2022-01-07,108608.620189108
2022-01-10,108608.620189108
2022-01-11,108608.620189108
2022-01-12,108608.620189108
2022-01-13,108608.620189108
2022-01-14,110665.425632858
2022-01-17,110665.425632858
2022-01-18,108965.425632858
2022-01-19,110065.425632858
2022-01-20,109615.425632858
2022-01-21,108556.425632858
2022-01-24,107521.425632858
2022-01-25,107791.425632858
2022-01-26,110648.925632858
2022-01-27,111346.425632858
2022-01-28,111142.925632858
2022-01-31,113067.925632858
2022-02-01,117042.925632858
2022-02-02,118542.925632858
2022-02-03,117892.925632858
2022-02-04,119325.925632858
2022-02-07,121625.925632858
2022-02-08,120285.925632858
2022-02-09,122045.925632858
2022-02-10,120565.925632858
2022-02-11,120692.925632858
2022-02-14,117042.925632858
2022-02-15,116842.925632858
2022-02-16,113742.925632858
2022-02-17,113292.925632858
