start,end,days,sign,bin,trade_return_pp
1987-09-18,1987-10-14,26,-1,1,3.949427505476904
1987-09-24,1987-10-22,28,-1,0,-1.9508597780244163
1987-09-29,1987-10-22,23,-1,0,-1.8838123693533324
1987-10-02,1987-10-22,20,-1,0,-1.8273768019502497
1987-10-05,1987-10-21,16,-1,0,-1.8363933885446837
1987-10-08,1987-10-21,13,-1,0,-1.9033751997080148
1987-10-12,1987-10-20,8,-1,0,-1.925497394481315
1987-10-13,1987-10-21,8,-1,0,-2.0671101701038133
1987-10-14,1987-10-20,6,-1,0,-2.3318280881272715
1987-10-20,1987-10-22,2,-1,0,-3.4288132196796295
1987-10-21,1987-12-30,70,-1,0,-3.726721527117005
1987-10-22,1988-01-22,92,-1,0,-4.036683282553071
1987-10-26,1988-01-28,94,-1,0,-4.005729952029742
1987-10-28,1988-01-21,85,-1,0,-3.9055641250465793
1987-11-03,1988-01-22,80,-1,0,-3.5971871814350456
1987-11-05,1988-01-29,85,-1,0,-3.506440022729356
1987-11-13,1988-01-22,70,-1,0,-3.039725013201649
1987-11-25,1988-01-29,65,1,1,5.142432370347298
1987-12-03,1988-01-29,57,1,1,4.798848277840726
1987-12-07,1988-01-27,51,1,1,4.786230006627946
1987-12-10,1988-01-21,42,1,1,4.868674820498586
1987-12-15,1988-01-27,43,1,1,4.874252485365126
1987-12-16,1988-01-29,44,1,1,4.893725107373084
1987-12-18,1988-02-02,46,1,1,4.916343890275239
1987-12-23,1988-02-10,49,1,1,4.807809780454047
1987-12-30,1988-02-10,42,1,1,4.595907437288814
1988-01-07,1988-02-02,26,1,1,4.335133434846838
1988-01-08,1988-01-28,20,1,1,4.780555700233039
1988-01-11,1988-02-02,22,1,1,4.848817089031002
1988-01-15,1988-05-18,124,1,0,-2.6989745074789413
1988-01-21,1988-05-11,111,1,0,-2.495593742712586
1988-01-27,1988-05-02,96,1,0,-2.515638373773034
1988-01-29,1988-04-15,77,1,0,-2.436122970194339
1988-02-02,1988-03-28,55,1,0,-2.380874282933144
1988-02-04,1988-04-04,60,1,0,-2.3203032580671437
1988-02-05,1988-03-28,52,1,0,-2.351148251158814
1988-02-12,1988-04-15,63,1,0,-2.2761254225146113
1988-02-22,1988-04-04,42,1,0,-2.0705579765506297
1988-02-29,1988-03-23,23,1,0,-1.9083609190418904
1988-03-04,1988-04-04,31,1,0,-2.038162622683993
1988-03-16,1988-04-04,19,1,0,-1.763325080438081
1988-03-18,1988-04-18,31,1,0,-1.8764746451044905
1988-03-24,1988-04-28,35,1,0,-1.7117397283368736
1988-03-28,1988-05-06,39,1,0,-1.742528045700852
1988-04-06,1988-05-02,26,1,0,-1.57376355951985
1988-04-08,1988-04-18,10,1,0,-1.5998829321230075
1988-04-11,1988-05-02,21,1,0,-1.6077217192890025
1988-04-14,1988-05-09,25,1,0,-1.680227739952762
1988-04-18,1988-05-17,29,1,0,-1.6529496613452441
1988-04-28,1988-05-17,19,1,0,-1.4322620696471606
1988-05-02,1988-05-18,16,1,0,-1.401379894648609
1988-05-06,1988-06-14,39,-1,0,-1.3629051333957185
1988-05-10,1988-06-14,35,-1,0,-1.3184377643178127
1988-05-17,1988-06-08,22,-1,0,-1.3494269701273869
1988-05-18,1988-06-03,16,-1,0,-1.3804661315373952
1988-05-25,1988-06-03,9,-1,0,-1.2493705193327755
1988-06-01,1988-06-14,13,-1,0,-1.5689429117896967
1988-06-03,1988-06-14,11,-1,0,-1.5846355469194666
1988-06-08,1988-10-03,117,-1,0,-1.6146687110592621
1988-06-14,1988-11-29,168,-1,1,1.5000000000000004
1988-06-16,1988-10-07,113,-1,0,-2.129354372971455
1988-06-17,1988-10-03,108,-1,0,-2.22810991501946
1988-06-22,1988-10-07,107,-1,0,-2.252637710801097
1988-06-30,1988-10-31,123,-1,0,-2.058915817076316
1988-07-07,1988-10-07,92,-1,0,-1.9509154028956321
1988-07-08,1988-10-03,87,-1,0,-1.9900499023372895
1988-07-13,1988-09-09,58,-1,0,-1.8949934265058752
1988-07-21,1988-09-09,50,-1,0,-1.715512134435763
1988-07-25,1988-09-14,51,-1,0,-1.6638933709120913
1988-07-27,1988-09-09,44,-1,0,-1.6355830230113955
1988-08-01,1988-09-14,44,-1,0,-1.5815634991122578
1988-08-02,1988-10-03,62,-1,0,-1.5904090500993755
1988-08-05,1988-09-14,40,-1,0,-1.6579421249696125
1988-08-09,1988-09-09,31,-1,0,-1.6249835379160769
1988-08-10,1988-09-02,23,-1,0,-1.7544441209606358
1988-08-23,1988-09-02,10,-1,0,-1.458469115317579
1988-08-25,1988-09-02,8,-1,0,-1.4323993942691249
1988-08-29,1988-09-02,4,-1,0,-1.4571891880583168
1988-09-02,1988-10-07,35,-1,0,-1.8260051245462925
1988-09-09,1988-10-31,52,-1,0,-1.7766989039934655
1988-09-14,1988-10-31,47,-1,0,-1.7018014003476725
1988-09-19,1989-02-23,157,1,0,-1.6103253793759866
1988-09-26,1989-02-23,150,1,0,-1.450364265121423
1988-09-29,1989-02-22,146,1,0,-1.4182314710613675
1988-09-30,1988-11-25,56,1,0,-1.54890049074608
1988-10-07,1988-11-16,40,1,0,-1.7086742551553593
1988-10-12,1988-11-25,44,1,0,-1.682002709735946
1988-10-18,1988-11-17,30,1,0,-1.535657726050903
1988-10-26,1988-11-16,21,1,0,-1.3657183197891123
1988-10-27,1988-11-11,15,1,0,-1.3956032575761694
1988-10-31,1988-11-07,7,1,0,-1.3489558474734773
1988-11-02,1988-11-11,9,1,0,-1.3291493126378544
1988-11-04,1988-11-25,21,1,0,-1.5828105186646086
1988-11-09,1988-11-25,16,1,0,-1.5060183980661537
1988-11-11,1989-01-05,55,1,0,-1.4771433587572513
1988-11-16,1989-01-05,50,1,0,-1.4428201697724392
1988-11-22,1989-02-23,93,1,0,-1.3432826590643094
1988-11-30,1989-02-23,85,1,0,-1.2810718348729917
1988-12-02,1989-03-17,105,1,0,-1.4783993554211363
1988-12-06,1989-01-05,30,1,0,-1.7490800725907156
1988-12-08,1989-02-23,77,1,0,-1.6909759402639009
1988-12-13,1989-03-17,94,1,0,-1.637647782108226
1988-12-20,1989-05-18,149,-1,0,-1.5240854380755577
1988-12-28,1989-01-24,27,-1,0,-1.4544954765268232
1988-12-30,1989-05-12,133,-1,0,-1.4063587601822602
1989-01-05,1989-01-13,8,-1,0,-1.3686555219693282
1989-01-12,1989-05-12,120,-1,0,-1.3248236192433396
1989-01-13,1989-03-20,66,-1,1,2.77165996543571
1989-01-18,1989-03-17,58,-1,1,2.6852959984438796
1989-01-24,1989-02-23,30,-1,1,2.589377723737398
1989-01-25,1989-03-17,51,-1,1,2.6114427327395284
1989-02-07,1989-02-10,3,1,0,-1.1058962480619503
1989-02-09,1989-02-23,14,1,0,-1.3280675346564432
1989-02-10,1989-03-17,35,1,0,-1.3788968263717272
1989-02-22,1989-04-27,64,-1,0,-1.2764658814242926
1989-02-23,1989-04-18,54,-1,0,-1.312889233377394
1989-02-28,1989-04-18,49,-1,0,-1.2534314890138736
1989-03-02,1989-04-18,47,-1,0,-1.2540165914494559
1989-03-08,1989-04-28,51,-1,0,-1.1605715251016948
1989-03-10,1989-04-18,39,-1,0,-1.2373640143673885
1989-03-17,1989-04-03,17,-1,0,-1.4698887730302204
1989-03-22,1989-04-04,13,-1,0,-1.4385517181720338
1989-03-29,1989-04-18,20,-1,0,-1.374735095941037
1989-03-31,1989-04-18,18,-1,0,-1.3250614767137563
1989-04-03,1989-05-05,32,-1,0,-1.366747424075604
1989-04-04,1989-05-12,38,-1,0,-1.3671612359763694
1989-04-07,1989-04-27,20,-1,0,-1.3621180248021818
1989-04-13,1989-04-18,5,-1,0,-1.2559093794031784
1989-04-14,1989-05-12,28,-1,0,-1.5160616579840127
1989-04-18,1989-05-18,30,-1,0,-1.6214772625927671
1989-04-20,1989-05-12,22,-1,0,-1.662180084430554
1989-04-25,1989-05-12,17,-1,0,-1.5708039390817925
1989-04-27,1989-05-18,21,-1,0,-1.530463925111917
1989-05-01,1989-05-12,11,-1,0,-1.5738581831052156
1989-05-03,1989-05-19,16,-1,0,-1.5312919819308932
1989-05-05,1989-06-02,28,1,1,3.045784305145769
1989-05-09,1989-05-22,13,1,1,3.2006300294174497
1989-05-12,1989-07-07,56,1,1,4.43428238278116
1989-05-19,1989-07-10,52,1,1,4.008240490413442
1989-05-22,1989-07-28,67,1,1,4.130701179889475
1989-05-25,1989-07-10,46,1,1,3.877672563169963
1989-06-02,1989-07-31,59,1,1,3.970362322462323
1989-06-07,1989-11-22,168,1,1,2.625
1989-06-09,1989-11-24,168,1,1,1.9375
1989-06-13,1989-11-28,168,1,1,2.375
1989-06-15,1989-11-30,168,1,1,2.65625
1989-06-22,1989-07-28,36,1,1,3.6951648656879477
1989-06-23,1989-12-08,168,1,1,2.46875
1989-06-27,1989-12-12,168,1,1,1.6875
1989-06-30,1989-12-15,168,1,1,1.6875
1989-07-07,1989-08-22,46,1,0,-1.7542658094147763
1989-07-18,1989-09-25,69,1,0,-1.563134691160258
1989-07-20,1989-08-14,25,1,0,-1.5772811358773613
1989-07-21,1989-08-22,32,1,0,-1.5863637642466655
1989-07-26,1989-08-14,19,1,0,-1.491338305166678
1989-07-27,1989-08-14,18,1,0,-1.5782935225852472
1989-07-31,1989-08-10,10,1,0,-1.565388645895862
1989-08-01,1989-08-04,3,1,0,-1.5751331791517493
1989-08-03,1989-08-11,8,1,0,-1.5370559936737467
1989-08-04,1989-08-14,10,1,0,-1.852753443203917
1989-08-11,1989-09-25,45,1,0,-1.6985747557704844
1989-08-14,1990-01-29,168,1,0,-1.5937499999999996
1989-08-16,1990-01-25,162,1,0,-1.9165960673239384
1989-08-21,1990-01-26,158,1,0,-1.827325312736706
1989-08-22,1990-02-06,168,1,0,-1.6874999999999996
1989-08-24,1990-01-26,155,1,0,-1.7627535138732515
1989-08-28,1990-02-06,162,1,0,-1.713800350969134
1989-09-01,1990-01-25,146,1,0,-1.6570600581301507
1989-09-11,1990-01-24,135,1,0,-1.512878806258296
1989-09-15,1989-09-25,10,1,0,-1.4255322177676686
1989-09-20,1990-01-24,126,1,0,-1.3645129999200378
1989-09-21,1989-12-18,88,1,1,2.7889655362540733
1989-09-25,1989-10-24,29,1,1,2.9718372613717774
1989-10-03,1989-11-15,43,1,1,2.676858730103298
1989-10-05,1990-01-24,111,1,0,-1.3220389627852827
1989-10-06,1990-01-18,104,1,0,-1.4527207812123661
1989-10-09,1990-01-16,99,1,0,-1.4767054664888166
1989-10-10,1990-01-18,100,1,0,-1.477878913517632
1989-10-13,1990-01-16,95,1,0,-1.4692020125068985
1989-10-23,1990-01-15,84,1,0,-1.3604441479077916
1989-10-24,1990-01-12,80,1,0,-1.367760163770582
1989-10-27,1990-01-15,80,1,0,-1.3003929653731032
1989-11-02,1990-01-10,69,1,0,-1.2015048452082149
1989-11-03,1990-01-15,73,1,0,-1.226158410812353
1989-11-06,1990-01-15,70,1,0,-1.2273614895317442
1989-11-07,1990-01-12,66,1,0,-1.358078298437282
1989-11-15,1990-01-03,49,1,0,-1.2405106288300678
1989-11-17,1990-01-12,56,1,0,-1.2508430656029292
1989-11-22,1989-12-26,34,1,0,-1.196729369339952
1989-11-27,1990-01-09,43,1,0,-1.2336933930124578
1989-12-01,1990-01-03,33,1,0,-1.1581690941785894
1989-12-07,1990-01-12,36,1,0,-1.0816498458842778
1989-12-08,1990-01-03,26,1,0,-1.0981800032992806
1989-12-14,1989-12-26,12,1,0,-1.0206140150530694
1989-12-18,1989-12-26,8,1,0,-1.012371715759473
1989-12-22,1990-01-03,12,1,0,-0.976445706893247
1989-12-28,1990-01-12,15,1,0,-0.9534851518082466
1990-01-03,1990-01-15,12,1,0,-0.9363381688387783
1990-01-10,1990-01-16,6,1,0,-0.8333163625415211
1990-01-12,1990-01-18,6,1,0,-0.8311040981559935
1990-01-15,1990-01-18,3,1,0,-0.9121285933864276
1990-01-18,1990-03-13,54,-1,1,2.2243110329513964
1990-01-19,1990-03-05,45,-1,1,2.2535098386170502
1990-01-24,1990-04-18,84,-1,1,2.43794015050693
1990-01-26,1990-04-20,84,-1,1,2.520725260743822
1990-01-31,1990-04-18,77,-1,1,2.5793357068149017
1990-02-02,1990-04-20,77,-1,1,2.5990253656565994
1990-02-06,1990-02-09,3,-1,0,-1.2652274398623053
1990-02-08,1990-04-20,71,-1,1,2.4963690558961207
1990-02-09,1990-04-18,68,-1,1,2.9872044690770507
1990-02-12,1990-04-20,67,-1,1,3.0458530846168874
1990-02-15,1990-04-20,64,-1,1,3.0250766297866023
1990-02-22,1990-04-26,63,-1,1,2.9555717824352477
1990-02-26,1990-04-23,56,-1,1,2.9473159597195444
1990-02-28,1990-04-26,57,-1,1,3.1163182857647627
1990-03-01,1990-07-30,151,-1,0,-1.5831825285861891
1990-03-05,1990-06-13,100,-1,0,-1.6394241044450806
1990-03-07,1990-07-30,145,-1,0,-1.5923754372941037
1990-03-09,1990-06-13,96,-1,0,-1.5877322401151501
1990-03-13,1990-06-01,80,-1,0,-1.6048964051728443
1990-03-14,1990-06-14,92,-1,0,-1.6431776677431698
1990-03-16,1990-07-30,136,-1,0,-1.6353702623908506
1990-03-23,1990-04-26,34,-1,1,2.9619375649810546
1990-03-29,1990-06-14,77,-1,0,-1.4499433150819512
1990-03-30,1990-06-01,63,-1,0,-1.4591950130477067
1990-04-04,1990-04-26,22,-1,1,2.956208622592671
1990-04-10,1990-04-26,16,-1,1,2.7101147179614196
1990-04-17,1990-06-01,45,-1,0,-1.357943141949361
1990-04-18,1990-05-14,26,-1,0,-1.4367703706330173
1990-04-20,1990-05-11,21,-1,0,-1.4281324862844016
1990-04-26,1990-05-04,8,-1,0,-1.3355876707333576
1990-05-04,1990-06-01,28,-1,0,-1.6588075343900435
1990-05-09,1990-05-14,5,-1,0,-1.65023316892444
1990-05-10,1990-06-01,22,-1,0,-1.6852985006305203
1990-05-11,1990-07-30,80,-1,0,-1.8977208657798195
1990-05-17,1990-06-13,27,-1,0,-1.7480140274547844
1990-05-22,1990-07-30,69,-1,0,-1.7373288198980095
1990-05-25,1990-06-13,19,-1,0,-1.66412178745
1990-06-01,1990-08-24,84,-1,1,3.5877482390957995
1990-06-13,1990-08-23,71,-1,1,3.085730459461254
1990-06-15,1990-08-23,69,-1,1,3.1165266809018948
1990-06-20,1990-07-30,40,-1,0,-1.4842505077634365
1990-06-25,1990-07-30,35,-1,0,-1.4762924284432475
1990-06-27,1990-08-01,35,-1,0,-1.4371299303426506
1990-06-29,1990-08-06,38,1,0,-1.4254477319809804
1990-07-06,1990-08-08,33,1,0,-1.466771849463507
1990-07-10,1990-08-22,43,1,0,-1.419251009929774
1990-07-12,1990-08-07,26,1,0,-1.4185265973329444
1990-07-16,1990-08-06,21,1,0,-1.3696811602979853
1990-07-18,1990-08-07,20,1,0,-1.3769831694650083
1990-07-24,1990-08-07,14,1,0,-1.3051468039410659
1990-07-26,1990-08-06,11,1,0,-1.270696514634165
1990-07-27,1990-08-06,10,1,0,-1.3075616240499888
1990-07-30,1990-08-06,7,1,0,-1.3916650209924197
1990-08-01,1990-08-06,5,1,0,-1.391902436924041
1990-08-02,1990-08-06,4,1,0,-1.5012674725775315
1990-08-06,1990-12-07,123,1,1,4.21655754466031
1990-08-09,1990-08-24,15,1,0,-2.075793717026202
1990-08-16,1990-11-09,85,-1,0,-1.9791597878198652
1990-08-22,1990-10-19,58,-1,0,-1.8495961233579308
1990-08-23,1990-10-01,39,-1,0,-1.864332797159255
1990-08-27,1990-11-01,66,-1,0,-1.9485513702886297
1990-08-29,1990-11-05,68,-1,0,-1.9488225495141833
1990-09-07,1990-11-05,59,-1,0,-1.747154139617799
1990-09-14,1990-10-19,35,-1,0,-1.5856955832430832
1990-09-21,1990-10-01,10,-1,0,-1.464220041291624
1990-09-27,1990-10-04,7,-1,0,-1.4504750248998548
1990-09-28,1990-11-01,34,-1,0,-1.5102036809534412
1990-10-01,1990-11-12,42,-1,0,-1.5846799834878516
1990-10-05,1990-11-12,38,-1,0,-1.4509253149442878
1990-10-09,1990-11-01,23,-1,0,-1.624629493381623
1990-10-11,1990-10-19,8,-1,0,-1.5875514579583867
1990-10-12,1990-11-01,20,-1,0,-1.6359507633429893
1990-10-17,1990-11-05,19,-1,0,-1.5375227317289464
1990-10-19,1990-11-14,26,-1,0,-1.5687039956286768
1990-10-29,1990-11-12,14,-1,0,-1.4226567461975863
1990-11-01,1990-11-16,15,-1,0,-1.4233045345622108
1990-11-05,1990-12-10,35,1,1,2.8152482716734446
1990-11-07,1990-12-07,30,1,1,2.773603180904252
1990-11-09,1990-12-10,31,1,1,2.864383761147024
1990-11-12,1991-02-01,81,1,1,2.9676522057961296
1990-11-16,1991-02-05,81,1,1,2.7819193396038844
1990-11-21,1991-02-08,79,1,1,2.694157553381345
1990-11-28,1991-02-01,65,1,1,2.534667557288781
1990-11-30,1991-02-04,66,1,1,2.5000981505612896
1990-12-04,1991-02-06,64,1,1,2.4250913205696154
1990-12-07,1991-01-09,33,1,0,-1.4712086582548292
1990-12-11,1990-12-24,13,1,0,-1.4367330342836444
1990-12-13,1990-12-24,11,1,0,-1.4427393467467378
1990-12-14,1991-05-31,168,1,1,0.4375
1990-12-18,1990-12-24,6,1,0,-1.417132991799138
1990-12-20,1991-06-06,168,1,0,-0.46875
1990-12-24,1991-06-10,168,1,1,0.125
1990-12-31,1991-06-17,168,1,0,-0.6875
1991-01-04,1991-01-09,5,1,0,-1.4704686445749657
1991-01-07,1991-06-24,168,1,0,-0.5625
1991-01-09,1991-02-08,30,1,1,3.2297169508222656
1991-01-10,1991-06-27,168,1,0,-0.15625
1991-01-17,1991-07-04,168,1,0,
1991-01-24,1991-03-19,54,1,0,-1.6768544194086283
1991-02-01,1991-03-01,28,1,0,-1.6659884422454743
1991-02-05,1991-03-01,24,1,0,-1.6030921790247092
1991-02-08,1991-02-28,20,1,0,-1.5371489772787905
1991-02-20,1991-03-01,9,1,0,-1.354716574705383
1991-02-22,1991-03-01,7,1,0,-1.3133446341298962
1991-02-26,1991-03-19,21,1,0,-1.3207403796802786
1991-02-28,1991-03-19,19,1,0,-1.2857479188559866
1991-03-01,1991-08-14,166,1,1,2.8169285225581255
1991-03-07,1991-08-14,160,1,1,2.6404715273257553
1991-03-08,1991-08-14,159,1,1,2.689978697366785
1991-03-11,1991-08-20,162,1,1,2.7887830899287867
1991-03-13,1991-03-19,6,1,0,-1.373248160221975
1991-03-15,1991-08-14,152,1,1,2.797006379950978
1991-03-19,1991-08-06,140,1,1,2.9886781496610744
1991-03-21,1991-08-14,146,1,1,2.9662521161797835
1991-03-27,1991-08-14,140,1,1,2.751299496766607
1991-04-02,1991-06-12,71,1,0,-1.342960199625462
1991-04-04,1991-06-07,64,1,0,-1.3148793407551507
1991-04-09,1991-06-07,59,1,0,-1.2704037698320512
1991-04-10,1991-08-14,126,1,1,2.6730914323930732
1991-04-12,1991-06-07,56,1,0,-1.4242313339003922
1991-04-17,1991-06-06,50,1,0,-1.3451702054205097
1991-04-18,1991-06-07,50,1,0,-1.3852829088216974
1991-04-19,1991-06-12,54,1,0,-1.3982451682733712
1991-04-22,1991-08-14,114,1,1,2.8070162614917904
1991-04-24,1991-06-12,49,1,0,-1.3915912307303202
1991-04-30,1991-06-07,38,1,0,-1.2999599073581427
1991-05-02,1991-05-10,8,1,0,-1.265024574491175
1991-05-03,1991-06-07,35,1,0,-1.3023264050779473
1991-05-10,1991-08-14,96,1,1,2.720713108110831
1991-05-13,1991-06-12,30,1,0,-1.3747991513139102
1991-05-14,1991-08-14,92,1,1,2.808095668691347
1991-05-17,1991-06-12,26,1,0,-1.3394841289016823
1991-05-21,1991-06-07,17,1,0,-1.3303636496276112
1991-05-23,1991-06-12,20,1,0,-1.2880917532637473
1991-05-30,1991-06-06,7,1,0,-1.238760077697568
1991-05-31,1991-06-07,7,1,0,-1.2459259422583755
1991-06-03,1991-08-14,72,1,1,2.6080614493625722
1991-06-06,1991-08-06,61,1,1,2.4949292161232646
1991-06-07,1991-08-06,60,1,1,2.5380234836959596
1991-06-12,1991-07-24,42,-1,0,-1.2387800452311253
1991-06-14,1991-07-25,41,-1,0,-1.2144771881009964
1991-06-28,1991-08-02,35,-1,0,-1.0821646988186593
1991-07-11,1991-07-31,20,-1,0,-0.9856896781512432
1991-07-12,1991-08-02,21,-1,0,-1.0087299859393526
1991-07-17,1991-07-31,14,-1,0,-0.950899003227555
1991-07-24,1991-08-02,9,-1,0,-1.0215249100932504
1991-07-25,1991-08-02,8,-1,0,-1.026946315463458
1991-07-31,1991-08-06,6,-1,0,-0.9640345904180555
1991-08-02,1991-09-16,45,1,1,2.627468946799611
1991-08-06,1991-09-27,52,1,1,2.6731054491775335
1991-08-13,1991-09-23,41,1,1,2.4705972477583678
1991-08-14,1991-10-04,51,1,1,2.678951888817651
1991-08-20,1991-09-30,41,1,1,2.476781245200626
1991-08-23,1991-09-27,35,1,1,2.5658797361622754
1991-08-28,1991-10-04,37,1,1,2.6661167235666494
1991-08-29,1991-11-11,74,1,1,2.730548381643819
1991-08-30,1991-10-04,35,1,1,2.7903807520252135
1991-09-06,1991-11-07,62,1,1,2.738572815059638
1991-09-12,1991-12-02,81,1,1,2.6737235920402553
1991-09-17,1991-12-03,77,1,1,2.5168474062319834
1991-09-23,1991-12-03,71,1,1,2.318972150829213
1991-09-27,1991-12-04,68,1,1,2.3193656305944543
1991-10-04,1991-10-10,6,1,0,-1.1535266973405862
1991-10-09,1991-12-04,56,1,1,2.426436319862324
1991-10-10,1991-12-04,55,1,1,2.5092505960205864
1991-10-11,1991-12-20,70,1,1,2.9037082542755885
1991-10-17,1991-12-04,48,1,1,2.9381797934852387
1991-10-21,1991-12-04,44,1,1,3.076717845400773
1991-10-23,1991-12-04,42,1,1,2.975334252136612
1991-10-24,1991-12-04,41,1,1,2.9765723939357613
1991-10-29,1991-12-20,52,1,1,3.288178397321215
1991-11-05,1991-12-19,44,1,1,2.9995289874506876
1991-11-07,1991-12-23,46,1,1,3.133779613704136
1991-11-12,1991-12-23,41,1,1,2.9365558938744205
1991-11-13,1991-12-20,37,1,1,2.9672702087872223
1991-11-14,1991-12-23,39,1,1,2.996157183353096
1991-11-21,1991-12-20,29,1,1,2.669668556699042
1991-11-25,1991-12-19,24,1,1,2.5982357009846817
1991-11-26,1991-12-20,24,1,1,2.606033829400108
1991-12-02,1991-12-23,21,1,1,2.5848226737897315
1991-12-03,1991-12-26,23,1,1,2.622092264240643
1991-12-04,1992-02-18,76,1,0,-1.4700424696314978
1991-12-05,1991-12-30,25,1,1,2.9431096611538345
1991-12-06,1991-12-30,24,1,1,2.9592101570686373
1991-12-12,1991-12-30,18,1,1,2.7455160925665476
1991-12-17,1991-12-30,13,1,1,2.640482253233838
1991-12-19,1992-02-03,46,1,0,-1.3850501789648877
1991-12-20,1992-01-16,27,1,0,-1.5466017743227034
1991-12-23,1992-01-16,24,1,0,-1.5646595303519637
1991-12-30,1992-01-13,14,1,0,-1.5133589114728387
1992-01-07,1992-01-13,6,1,0,-1.4779882457431255
1992-01-09,1992-01-14,5,1,0,-1.4307656873980954
1992-01-10,1992-01-16,6,1,0,-1.4732675180102077
1992-01-13,1992-01-24,11,1,0,-1.51253845261625
1992-01-14,1992-02-18,35,1,0,-1.631461060556035
1992-01-16,1992-03-12,56,1,0,-1.6582077179532835
1992-01-20,1992-02-13,24,1,0,-1.6557661925469889
1992-01-23,1992-03-12,49,1,0,-1.736253927035626
1992-01-28,1992-02-18,21,1,0,-1.729479724456417
1992-01-29,1992-03-13,44,1,0,-1.8469099494670964
1992-02-03,1992-07-02,150,1,1,3.5222070682400792
1992-02-04,1992-03-12,37,1,0,-1.796786750005573
1992-02-05,1992-03-05,29,1,0,-1.8221266404248115
1992-02-12,1992-03-12,29,1,0,-1.6412494227834575
1992-02-13,1992-06-29,137,1,1,3.5140516128239674
1992-02-20,1992-06-29,130,1,1,3.3191727851550232
1992-02-26,1992-03-12,15,1,0,-1.7071954635836752
1992-02-28,1992-03-12,13,1,0,-1.7040047701429166
1992-03-02,1992-07-02,122,1,1,3.67202976231747
1992-03-05,1992-06-18,105,1,1,3.5663656985139185
1992-03-09,1992-07-02,115,1,1,3.511671115967702
1992-03-11,1992-06-25,106,1,1,3.484960395630984
1992-03-12,1992-06-16,96,1,1,3.6319177456490728
1992-03-13,1992-05-19,67,1,1,3.651203251751758
1992-03-17,1992-04-09,23,-1,0,-1.7984422863972003
1992-03-24,1992-05-13,50,-1,0,-1.7633634979306971
1992-04-01,1992-05-15,44,-1,0,-1.664608192272336
1992-04-03,1992-05-19,46,-1,0,-1.6490331649140981
1992-04-09,1992-06-18,70,-1,0,-1.687580549744059
1992-04-16,1992-07-02,77,1,1,3.3300839954269974
1992-04-30,1992-05-12,12,-1,0,-1.4401869856687632
1992-05-01,1992-05-15,14,-1,0,-1.4911594904654548
1992-05-06,1992-05-19,13,-1,0,-1.4480347629532946
1992-05-08,1992-07-02,55,1,1,2.9672318540591913
1992-05-12,1992-07-02,51,1,1,2.9110401148659135
1992-05-15,1992-07-02,48,1,1,2.8645961443305863
1992-05-19,1992-05-26,7,1,0,-1.4507183342035748
1992-05-20,1992-07-07,48,1,1,2.906444219959967
1992-05-21,1992-07-02,42,1,1,3.1839514920224157
1992-05-27,1992-07-02,36,1,1,3.0680522250645805
1992-05-28,1992-07-02,35,1,1,3.0910835046852965
1992-06-01,1992-07-02,31,1,1,3.1121613474764005
1992-06-02,1992-07-02,30,1,1,3.119197948205567
1992-06-08,1992-07-06,28,1,1,2.862722734539997
1992-06-12,1992-07-06,24,1,1,2.6648912294615656
1992-06-16,1992-07-15,29,1,1,2.5949200086972257
1992-06-18,1992-07-16,28,1,1,2.510861732754779
1992-06-19,1992-07-07,18,1,1,2.5375589271900103
1992-06-24,1992-07-16,22,1,1,2.500043979967362
1992-06-25,1992-07-22,27,1,1,2.5593375913861967
1992-07-01,1992-07-23,22,1,1,2.3802567153142453
1992-07-02,1992-08-10,39,1,1,3.2221640134013407
1992-07-13,1992-08-07,25,1,1,2.8991082273454234
1992-07-15,1992-08-10,26,1,1,2.8977979111318968
1992-07-22,1992-08-11,20,1,1,2.6659408854351585
1992-07-23,1992-09-08,47,1,1,3.123300139980636
1992-07-28,1992-11-06,101,1,0,-1.5244806576753502
1992-07-30,1992-10-01,63,1,1,3.2201914158960845
1992-08-04,1992-10-01,58,1,1,3.1767391608105644
1992-08-07,1992-11-06,91,1,0,-1.6311598505902192
1992-08-10,1992-08-25,15,1,0,-1.6373067321881478
1992-08-13,1992-11-06,85,1,0,-1.647364820197986
1992-08-18,1992-08-25,7,1,0,-1.643856241844734
1992-08-21,1992-11-06,77,1,0,-1.5985037887224467
1992-08-24,1993-01-27,156,1,1,3.6793939144549426
1992-08-27,1993-01-28,154,1,1,3.5724735839407686
1992-09-01,1992-11-06,66,1,0,-1.7154287277261457
