date,instrument_id,monthly_return
2012-01-31,FTSE100_ER,0.03635450
2012-02-29,FTSE100_ER,0.06741028
2012-03-30,FTSE100_ER,-0.02195972
2012-04-30,FTSE100_ER,-0.00449055
2012-05-31,FTSE100_ER,-0.13330222
2012-06-29,FTSE100_ER,0.10014358
2012-07-31,FTSE100_ER,0.02707993
2012-08-31,FTSE100_ER,0.02986023
2012-09-28,FTSE100_ER,0.01326342
2012-10-31,FTSE100_ER,0.01552511
2012-11-30,FTSE100_ER,0.03941847
2012-12-31,FTSE100_ER,0.00447008
2013-01-31,FTSE100_ER,0.11857594
2013-02-28,FTSE100_ER,0.02168891
2013-03-29,FTSE100_ER,0.00841603
2013-04-30,FTSE100_ER,0.03001993
2013-05-31,FTSE100_ER,0.04571290
2013-06-28,FTSE100_ER,-0.08870128
2013-07-31,FTSE100_ER,0.08261421
2013-08-30,FTSE100_ER,-0.01312859
2013-09-30,FTSE100_ER,-0.01021499
2013-10-31,FTSE100_ER,0.07860314
2013-11-29,FTSE100_ER,-0.02325323
2013-12-31,FTSE100_ER,0.02255382
2014-01-31,FTSE100_ER,-0.04756600
2014-02-28,FTSE100_ER,0.07403509
2014-03-31,FTSE100_ER,-0.03615376
2014-04-30,FTSE100_ER,0.03095695
2014-05-30,FTSE100_ER,0.03145205
2014-06-30,FTSE100_ER,-0.02018700
2014-07-31,FTSE100_ER,0.00553025
2014-08-29,FTSE100_ER,0.01401920
2014-09-30,FTSE100_ER,-0.03190471
2014-10-31,FTSE100_ER,-0.02504669
2014-11-28,FTSE100_ER,0.04191549
2014-12-31,FTSE100_ER,-0.02736022
2015-01-30,FTSE100_ER,0.03468979
2015-02-27,FTSE100_ER,0.04588438
2015-03-31,FTSE100_ER,0.00143841
2015-04-30,FTSE100_ER,0.01928799
2015-05-29,FTSE100_ER,0.01962758
2015-06-30,FTSE100_ER,-0.08864758
2015-07-31,FTSE100_ER,0.02198873
2015-08-31,FTSE100_ER,-0.09740329
2015-09-30,FTSE100_ER,-0.04262565
2015-10-30,FTSE100_ER,0.10008586
2015-11-30,FTSE100_ER,-0.00501728
2015-12-31,FTSE100_ER,-0.02577320
2016-01-29,FTSE100_ER,-0.05946630
2016-02-29,FTSE100_ER,0.02042314
2016-03-31,FTSE100_ER,0.03906999
2016-04-29,FTSE100_ER,0.02352941
2016-05-31,FTSE100_ER,-0.00326797
2016-06-30,FTSE100_ER,0.03256077
2016-07-29,FTSE100_ER,0.08244826
2016-08-31,FTSE100_ER,0.02599636
2016-09-30,FTSE100_ER,0.01005620
2016-10-31,FTSE100_ER,0.02537823
2016-11-30,FTSE100_ER,-0.03246073
2016-12-30,FTSE100_ER,0.06621409
2017-01-31,FTSE100_ER,0.00046138
2017-02-28,FTSE100_ER,0.03670909
2017-03-31,FTSE100_ER,0.01628114
2017-04-28,FTSE100_ER,-0.01461963
2017-05-31,FTSE100_ER,0.05943497
2017-06-30,FTSE100_ER,-0.03002096
2017-07-31,FTSE100_ER,0.00726204
2017-08-31,FTSE100_ER,0.00978457
2017-09-29,FTSE100_ER,-0.00773481
2017-10-31,FTSE100_ER,0.02698304
2017-11-30,FTSE100_ER,-0.02485612
2017-12-29,FTSE100_ER,0.05457189
2018-01-31,FTSE100_ER,-0.00729986
2018-02-28,FTSE100_ER,-0.05212844
2018-03-30,FTSE100_ER,-0.02758383
2018-04-30,FTSE100_ER,0.08917649
2018-05-31,FTSE100_ER,0.03377554
2018-06-29,FTSE100_ER,0.00055109
2018-07-31,FTSE100_ER,0.00330474
2018-08-31,FTSE100_ER,-0.02235119
2018-09-28,FTSE100_ER,0.00778116
2018-10-31,FTSE100_ER,-0.06646502
2018-11-30,FTSE100_ER,-0.01091405
2018-12-31,FTSE100_ER,-0.04775862
2019-01-31,FTSE100_ER,0.03512584
2019-02-28,FTSE100_ER,0.03410880
2019-03-29,FTSE100_ER,0.03475981
2019-04-30,FTSE100_ER,0.03277483
2019-05-31,FTSE100_ER,-0.03901551
2019-06-28,FTSE100_ER,0.04224656
2019-07-31,FTSE100_ER,0.03729456
2019-08-30,FTSE100_ER,-0.05560634
2019-09-30,FTSE100_ER,0.03637683
2019-10-31,FTSE100_ER,-0.01299712
2019-11-29,FTSE100_ER,0.00733323
2019-12-31,FTSE100_ER,0.03491194
2020-01-31,FTSE100_ER,-0.02390137
2020-02-28,FTSE100_ER,-0.12545525
2020-03-31,FTSE100_ER,-0.14912281
2020-04-30,FTSE100_ER,0.10757055
2020-05-29,FTSE100_ER,-0.01222264
2020-06-30,FTSE100_ER,0.02360556
2020-07-31,FTSE100_ER,-0.03961317
2020-08-31,FTSE100_ER,-0.00174284
2020-09-30,FTSE100_ER,-0.01745878
2020-10-30,FTSE100_ER,-0.06910168
2020-11-30,FTSE100_ER,0.17624602
2020-12-31,FTSE100_ER,0.03182474
2021-01-29,FTSE100_ER,-0.00786370
2021-02-26,FTSE100_ER,0.01083223
2021-03-31,FTSE100_ER,0.05314515
2021-04-30,FTSE100_ER,0.03524156
2021-05-31,FTSE100_ER,0.01925843
2021-06-30,FTSE100_ER,0.00823207
2021-07-30,FTSE100_ER,-0.00948678
2021-08-31,FTSE100_ER,0.02559271
2021-09-30,FTSE100_ER,0.00466932
2021-10-29,FTSE100_ER,0.01234286
2021-11-30,FTSE100_ER,-0.02671784
2021-12-31,FTSE100_ER,0.05652645
2022-01-31,FTSE100_ER,0.02144478
2022-02-28,FTSE100_ER,-0.02077959
2022-03-31,FTSE100_ER,0.03607493
2022-04-29,FTSE100_ER,0.00148316
2022-05-31,FTSE100_ER,0.01163611
2022-06-30,FTSE100_ER,-0.05785988
2022-07-29,FTSE100_ER,0.02715501
2022-08-31,FTSE100_ER,-0.00597897
2022-09-30,FTSE100_ER,-0.06188854
2022-10-31,FTSE100_ER,0.02634222
2022-11-30,FTSE100_ER,0.07556827
2022-12-30,FTSE100_ER,-0.01063681
2023-01-31,FTSE100_ER,0.03607299
2023-02-28,FTSE100_ER,0.01727198
2023-03-31,FTSE100_ER,-0.03053486
2023-04-28,FTSE100_ER,0.03080437
2023-05-31,FTSE100_ER,-0.04949298
2023-06-30,FTSE100_ER,0.00141303
2023-07-31,FTSE100_ER,0.02652744
2023-08-31,FTSE100_ER,-0.03113402
2023-09-29,FTSE100_ER,0.02128112
2023-10-31,FTSE100_ER,-0.04764882
2023-11-30,FTSE100_ER,0.01932755
2023-12-29,FTSE100_ER,0.03885232
2024-01-31,FTSE100_ER,-0.01756319
2024-02-29,FTSE100_ER,-0.00035053
2024-03-29,FTSE100_ER,0.04670734
2025-04-30,FTSE100_ER,0.06010050
2025-05-30,FTSE100_ER,0.04089243
2025-06-30,FTSE100_ER,-0.00194304
2025-07-31,FTSE100_ER,0.04070086
2025-08-29,FTSE100_ER,0.01122413
2025-09-30,FTSE100_ER,0.01630246
2025-10-31,FTSE100_ER,0.04328783
2026-01-30,FTSE100_ER,0.11177144
2026-02-27,FTSE100_ER,0.07071747
2026-03-31,FTSE100_ER,-0.06572619
2026-04-30,FTSE100_ER,0.02382587
1991-11-29,US_ULTRA10Y_ER,0.04435743
1991-12-31,US_ULTRA10Y_ER,0.36477173
1992-01-31,US_ULTRA10Y_ER,-0.21967951
1992-02-28,US_ULTRA10Y_ER,0.04222871
1992-03-31,US_ULTRA10Y_ER,-0.10129424
1992-04-30,US_ULTRA10Y_ER,0.00250469
1992-05-29,US_ULTRA10Y_ER,0.16739524
1992-06-30,US_ULTRA10Y_ER,0.11342956
1992-07-31,US_ULTRA10Y_ER,0.20759238
1992-08-31,US_ULTRA10Y_ER,0.05252683
1992-09-30,US_ULTRA10Y_ER,0.08166348
1992-10-30,US_ULTRA10Y_ER,-0.11324707
1992-11-30,US_ULTRA10Y_ER,-0.02995663
1992-12-31,US_ULTRA10Y_ER,0.11377483
1993-01-29,US_ULTRA10Y_ER,0.13425751
1993-02-26,US_ULTRA10Y_ER,0.10807329
1993-03-31,US_ULTRA10Y_ER,0.00232221
1993-04-30,US_ULTRA10Y_ER,0.03011873
1993-05-31,US_ULTRA10Y_ER,-0.01124543
1993-06-30,US_ULTRA10Y_ER,0.10577193
1993-07-30,US_ULTRA10Y_ER,-0.00102854
1993-08-31,US_ULTRA10Y_ER,0.08133845
1993-09-30,US_ULTRA10Y_ER,0.01809093
1993-10-29,US_ULTRA10Y_ER,-0.00841711
1993-11-30,US_ULTRA10Y_ER,-0.05376089
1993-12-31,US_ULTRA10Y_ER,0.00996760
1994-01-31,US_ULTRA10Y_ER,0.05230692
1994-02-28,US_ULTRA10Y_ER,-0.09753807
1994-03-31,US_ULTRA10Y_ER,-0.12990383
1994-04-29,US_ULTRA10Y_ER,-0.03702596
1994-05-31,US_ULTRA10Y_ER,-0.01364341
1994-06-30,US_ULTRA10Y_ER,-0.03395157
1994-07-29,US_ULTRA10Y_ER,0.09111614
1994-08-31,US_ULTRA10Y_ER,0.00357888
1994-09-30,US_ULTRA10Y_ER,-0.10460620
1994-10-31,US_ULTRA10Y_ER,-0.03451708
1994-11-30,US_ULTRA10Y_ER,-0.01925059
1994-12-30,US_ULTRA10Y_ER,0.02103048
1995-01-31,US_ULTRA10Y_ER,0.07689664
1995-02-28,US_ULTRA10Y_ER,0.10710866
1995-03-31,US_ULTRA10Y_ER,0.00230348
1995-04-28,US_ULTRA10Y_ER,0.05170926
1995-05-31,US_ULTRA10Y_ER,0.17044517
1995-06-30,US_ULTRA10Y_ER,0.01026837
1995-07-31,US_ULTRA10Y_ER,-0.03511202
1995-08-31,US_ULTRA10Y_ER,0.03255924
1995-09-29,US_ULTRA10Y_ER,0.02225828
1995-10-31,US_ULTRA10Y_ER,0.03719663
1995-11-30,US_ULTRA10Y_ER,0.04898315
1995-12-29,US_ULTRA10Y_ER,0.03252032
1996-01-31,US_ULTRA10Y_ER,0.00646073
1996-02-29,US_ULTRA10Y_ER,-0.08826477
1996-03-29,US_ULTRA10Y_ER,-0.05192518
1996-04-30,US_ULTRA10Y_ER,-0.04177302
1996-05-31,US_ULTRA10Y_ER,-0.03390650
1996-06-28,US_ULTRA10Y_ER,0.04612683
1996-07-31,US_ULTRA10Y_ER,-0.01150251
1996-08-30,US_ULTRA10Y_ER,-0.03103029
1996-09-30,US_ULTRA10Y_ER,0.05604201
1996-10-31,US_ULTRA10Y_ER,0.07107318
1996-11-29,US_ULTRA10Y_ER,0.05397035
1996-12-31,US_ULTRA10Y_ER,-0.06463797
1997-01-31,US_ULTRA10Y_ER,-0.00987211
1997-02-28,US_ULTRA10Y_ER,-0.01450260
1997-03-31,US_ULTRA10Y_ER,-0.06438260
1997-04-30,US_ULTRA10Y_ER,0.04620298
1997-05-30,US_ULTRA10Y_ER,0.01691331
1997-06-30,US_ULTRA10Y_ER,0.02494802
1997-07-31,US_ULTRA10Y_ER,0.09015098
1997-08-29,US_ULTRA10Y_ER,-0.05209839
1997-09-30,US_ULTRA10Y_ER,0.04013085
1997-10-31,US_ULTRA10Y_ER,0.04361500
1997-11-28,US_ULTRA10Y_ER,-0.00321479
1997-12-31,US_ULTRA10Y_ER,0.02015722
1998-01-30,US_ULTRA10Y_ER,0.03951787
1998-02-27,US_ULTRA10Y_ER,-0.02585059
1998-03-31,US_ULTRA10Y_ER,-0.00624390
1998-04-30,US_ULTRA10Y_ER,-0.00157078
1998-05-29,US_ULTRA10Y_ER,0.01651917
1998-06-30,US_ULTRA10Y_ER,0.01779841
1998-07-31,US_ULTRA10Y_ER,-0.00684280
1998-08-31,US_ULTRA10Y_ER,0.08344496
1998-09-30,US_ULTRA10Y_ER,0.09750925
1998-10-30,US_ULTRA10Y_ER,-0.02317720
1998-11-30,US_ULTRA10Y_ER,-0.02768166
1998-12-31,US_ULTRA10Y_ER,-0.00406711
1999-01-29,US_ULTRA10Y_ER,0.00068062
1999-02-26,US_ULTRA10Y_ER,-0.09930282
1999-03-31,US_ULTRA10Y_ER,-0.00151029
1999-04-30,US_ULTRA10Y_ER,0.00000000
1999-05-31,US_ULTRA10Y_ER,-0.05974663
1999-06-30,US_ULTRA10Y_ER,-0.00884778
1999-07-30,US_ULTRA10Y_ER,-0.02272266
1999-08-31,US_ULTRA10Y_ER,-0.00788873
1999-09-30,US_ULTRA10Y_ER,0.02050638
1999-10-29,US_ULTRA10Y_ER,-0.01066229
1999-11-30,US_ULTRA10Y_ER,-0.01367875
1999-12-31,US_ULTRA10Y_ER,-0.04349652
2000-01-31,US_ULTRA10Y_ER,-0.03053602
2000-02-29,US_ULTRA10Y_ER,0.02923181
2000-03-31,US_ULTRA10Y_ER,0.07595771
2000-04-28,US_ULTRA10Y_ER,-0.02967055
2000-05-31,US_ULTRA10Y_ER,0.00021088
2000-06-30,US_ULTRA10Y_ER,0.04596246
2000-07-31,US_ULTRA10Y_ER,0.01048176
2000-08-31,US_ULTRA10Y_ER,0.03271493
2000-09-29,US_ULTRA10Y_ER,0.00347692
2000-10-31,US_ULTRA10Y_ER,0.01193455
2000-11-30,US_ULTRA10Y_ER,0.05383297
2000-12-29,US_ULTRA10Y_ER,0.04241876
2001-01-31,US_ULTRA10Y_ER,0.00796537
2001-02-28,US_ULTRA10Y_ER,0.02370726
2001-03-30,US_ULTRA10Y_ER,0.00570565
2001-04-30,US_ULTRA10Y_ER,-0.05189387
2001-05-31,US_ULTRA10Y_ER,-0.00123196
2001-06-29,US_ULTRA10Y_ER,0.00475771
2001-07-31,US_ULTRA10Y_ER,0.06944930
2001-08-31,US_ULTRA10Y_ER,0.02328632
2001-09-28,US_ULTRA10Y_ER,0.04663461
2001-10-31,US_ULTRA10Y_ER,0.05374367
2001-11-30,US_ULTRA10Y_ER,-0.06175529
2001-12-31,US_ULTRA10Y_ER,-0.03592999
2002-01-31,US_ULTRA10Y_ER,0.01526104
2002-02-28,US_ULTRA10Y_ER,0.02753164
2002-03-29,US_ULTRA10Y_ER,-0.06837079
2002-04-30,US_ULTRA10Y_ER,0.06578511
2002-05-31,US_ULTRA10Y_ER,0.02202233
2002-06-28,US_ULTRA10Y_ER,0.03793626
2002-07-31,US_ULTRA10Y_ER,0.06330408
2002-08-30,US_ULTRA10Y_ER,0.04441083
2002-09-30,US_ULTRA10Y_ER,0.06964191
2002-10-31,US_ULTRA10Y_ER,-0.01870769
2002-11-29,US_ULTRA10Y_ER,-0.03612191
2002-12-31,US_ULTRA10Y_ER,0.06558229
2003-01-31,US_ULTRA10Y_ER,-0.01428746
2003-02-28,US_ULTRA10Y_ER,0.04125371
2003-03-31,US_ULTRA10Y_ER,-0.00761451
2003-04-30,US_ULTRA10Y_ER,0.00383647
2003-05-30,US_ULTRA10Y_ER,0.05995461
2003-06-30,US_ULTRA10Y_ER,-0.01442253
2003-07-31,US_ULTRA10Y_ER,-0.09969131
2003-08-29,US_ULTRA10Y_ER,0.01485714
2003-09-30,US_ULTRA10Y_ER,0.07857857
2003-10-31,US_ULTRA10Y_ER,-0.03445475
2003-11-28,US_ULTRA10Y_ER,-0.00036045
2003-12-31,US_ULTRA10Y_ER,0.02127404
2004-01-30,US_ULTRA10Y_ER,0.01765329
2004-02-27,US_ULTRA10Y_ER,0.02868046
2004-03-31,US_ULTRA10Y_ER,0.02203485
2004-04-30,US_ULTRA10Y_ER,-0.06907930
2004-05-31,US_ULTRA10Y_ER,-0.00992556
2004-06-30,US_ULTRA10Y_ER,0.01456021
2004-07-30,US_ULTRA10Y_ER,0.02093871
2004-08-31,US_ULTRA10Y_ER,0.04136421
2004-09-30,US_ULTRA10Y_ER,0.00453640
2004-10-29,US_ULTRA10Y_ER,0.01310717
2004-11-30,US_ULTRA10Y_ER,-0.03055012
2004-12-31,US_ULTRA10Y_ER,0.01704609
2005-01-31,US_ULTRA10Y_ER,0.00463116
2005-02-28,US_ULTRA10Y_ER,-0.02063440
2005-03-31,US_ULTRA10Y_ER,-0.00874145
2005-04-29,US_ULTRA10Y_ER,0.03109101
2005-05-31,US_ULTRA10Y_ER,0.02313596
2005-06-30,US_ULTRA10Y_ER,0.00278641
2005-07-29,US_ULTRA10Y_ER,-0.03409212
2005-08-31,US_ULTRA10Y_ER,0.02766098
2005-09-30,US_ULTRA10Y_ER,-0.02982342
2005-10-31,US_ULTRA10Y_ER,-0.02086339
2005-11-30,US_ULTRA10Y_ER,0.00374022
2005-12-30,US_ULTRA10Y_ER,0.01264679
2006-01-31,US_ULTRA10Y_ER,-0.01382694
2006-02-28,US_ULTRA10Y_ER,-0.00565355
2006-03-31,US_ULTRA10Y_ER,-0.02206049
2006-04-28,US_ULTRA10Y_ER,-0.01209302
2006-05-31,US_ULTRA10Y_ER,-0.00729755
2006-06-30,US_ULTRA10Y_ER,-0.00094854
2006-07-31,US_ULTRA10Y_ER,0.01780204
2006-08-31,US_ULTRA10Y_ER,0.01982276
2006-09-29,US_ULTRA10Y_ER,0.01006174
2006-10-31,US_ULTRA10Y_ER,0.00226398
2006-11-30,US_ULTRA10Y_ER,0.01219787
2006-12-29,US_ULTRA10Y_ER,-0.02454809
2007-01-31,US_ULTRA10Y_ER,-0.01052391
2007-02-28,US_ULTRA10Y_ER,0.02728323
2007-03-30,US_ULTRA10Y_ER,-0.00675219
2007-04-30,US_ULTRA10Y_ER,0.00317244
2007-05-31,US_ULTRA10Y_ER,-0.02846171
2007-06-29,US_ULTRA10Y_ER,-0.00976517
2007-07-31,US_ULTRA10Y_ER,0.02582766
2007-08-31,US_ULTRA10Y_ER,0.02838178
2007-09-28,US_ULTRA10Y_ER,0.00311596
2007-10-31,US_ULTRA10Y_ER,0.01042822
2007-11-30,US_ULTRA10Y_ER,0.05401844
2007-12-31,US_ULTRA10Y_ER,0.00250000
2008-01-31,US_ULTRA10Y_ER,0.04426433
2008-02-29,US_ULTRA10Y_ER,0.02427860
2008-03-31,US_ULTRA10Y_ER,0.02078881
2008-04-30,US_ULTRA10Y_ER,-0.03825656
2008-05-30,US_ULTRA10Y_ER,-0.02434197
2008-06-30,US_ULTRA10Y_ER,0.01967545
2008-07-31,US_ULTRA10Y_ER,0.01153769
2008-08-29,US_ULTRA10Y_ER,0.02340216
2008-09-30,US_ULTRA10Y_ER,-0.01076095
2008-10-31,US_ULTRA10Y_ER,-0.01923077
2008-11-28,US_ULTRA10Y_ER,0.12517329
2008-12-31,US_ULTRA10Y_ER,0.05386375
2009-01-30,US_ULTRA10Y_ER,-0.03290462
2009-02-27,US_ULTRA10Y_ER,-0.00915371
2009-03-31,US_ULTRA10Y_ER,0.04514554
2009-04-30,US_ULTRA10Y_ER,-0.03352234
2009-05-29,US_ULTRA10Y_ER,-0.02640207
2009-06-30,US_ULTRA10Y_ER,-0.00833038
2009-07-31,US_ULTRA10Y_ER,0.01161751
2009-08-31,US_ULTRA10Y_ER,0.01448763
2009-09-30,US_ULTRA10Y_ER,0.01236503
2009-10-30,US_ULTRA10Y_ER,0.00309651
2009-11-30,US_ULTRA10Y_ER,0.02778254
2009-12-31,US_ULTRA10Y_ER,-0.04788920
2010-01-29,US_ULTRA10Y_ER,0.03031896
2010-02-26,US_ULTRA10Y_ER,0.00782446
2010-03-31,US_ULTRA10Y_ER,-0.01333333
2010-04-30,US_ULTRA10Y_ER,0.01813205
2010-05-31,US_ULTRA10Y_ER,0.02990591
2010-06-30,US_ULTRA10Y_ER,0.02789559
2010-07-30,US_ULTRA10Y_ER,0.01285510
2010-08-31,US_ULTRA10Y_ER,0.02663742
2010-09-30,US_ULTRA10Y_ER,0.00412088
2010-10-29,US_ULTRA10Y_ER,0.00227998
2010-11-30,US_ULTRA10Y_ER,-0.01198059
2010-12-31,US_ULTRA10Y_ER,-0.03607060
2011-01-31,US_ULTRA10Y_ER,0.00366242
2011-02-28,US_ULTRA10Y_ER,-0.00491829
2011-03-31,US_ULTRA10Y_ER,-0.00015944
2011-04-29,US_ULTRA10Y_ER,0.02152766
2011-05-31,US_ULTRA10Y_ER,0.02856697
2011-06-30,US_ULTRA10Y_ER,-0.00273183
2011-07-29,US_ULTRA10Y_ER,0.03271952
2011-08-31,US_ULTRA10Y_ER,0.04067197
2011-09-30,US_ULTRA10Y_ER,0.00962900
2011-10-31,US_ULTRA10Y_ER,-0.00925666
2011-11-30,US_ULTRA10Y_ER,0.00891846
2011-12-30,US_ULTRA10Y_ER,0.01599551
2012-01-31,US_ULTRA10Y_ER,0.00994338
2012-02-29,US_ULTRA10Y_ER,-0.00888828
2012-03-30,US_ULTRA10Y_ER,-0.01296909
2012-04-30,US_ULTRA10Y_ER,0.02502097
2012-05-31,US_ULTRA10Y_ER,0.02304650
2012-06-29,US_ULTRA10Y_ER,-0.00479872
2012-07-31,US_ULTRA10Y_ER,0.01098312
2012-08-31,US_ULTRA10Y_ER,0.00119237
2012-09-28,US_ULTRA10Y_ER,-0.00198491
2012-10-31,US_ULTRA10Y_ER,-0.00384513
2012-11-30,US_ULTRA10Y_ER,0.00945029
2012-12-31,US_ULTRA10Y_ER,-0.00725211
2013-01-31,US_ULTRA10Y_ER,-0.01275070
2013-02-28,US_ULTRA10Y_ER,0.01224270
2013-03-29,US_ULTRA10Y_ER,0.00372147
2013-04-30,US_ULTRA10Y_ER,0.01165254
2013-05-31,US_ULTRA10Y_ER,-0.02657080
2013-06-28,US_ULTRA10Y_ER,-0.02285868
2013-07-31,US_ULTRA10Y_ER,-0.00110087
2013-08-30,US_ULTRA10Y_ER,-0.00909216
2013-09-30,US_ULTRA10Y_ER,0.01876820
2013-10-31,US_ULTRA10Y_ER,0.00723258
2013-11-29,US_ULTRA10Y_ER,-0.00501287
2013-12-31,US_ULTRA10Y_ER,-0.02028867
2014-01-31,US_ULTRA10Y_ER,0.02404448
2014-02-28,US_ULTRA10Y_ER,0.00285016
2014-03-31,US_ULTRA10Y_ER,-0.00879686
2014-04-30,US_ULTRA10Y_ER,0.00764610
2014-05-30,US_ULTRA10Y_ER,0.01490515
2014-06-30,US_ULTRA10Y_ER,-0.00173565
2014-07-31,US_ULTRA10Y_ER,-0.00414605
2014-08-29,US_ULTRA10Y_ER,0.01477303
2014-09-30,US_ULTRA10Y_ER,-0.00899947
2014-10-31,US_ULTRA10Y_ER,0.01428953
2014-11-28,US_ULTRA10Y_ER,0.01184990
2014-12-31,US_ULTRA10Y_ER,-0.00390371
2015-01-30,US_ULTRA10Y_ER,0.03540170
2015-02-27,US_ULTRA10Y_ER,-0.02138531
2015-03-31,US_ULTRA10Y_ER,0.01050732
2015-04-30,US_ULTRA10Y_ER,-0.00382751
2015-05-29,US_ULTRA10Y_ER,-0.00294570
2015-06-30,US_ULTRA10Y_ER,-0.01181760
2015-07-31,US_ULTRA10Y_ER,0.01247888
2015-08-31,US_ULTRA10Y_ER,0.00256772
2015-09-30,US_ULTRA10Y_ER,0.01254962
2015-10-30,US_ULTRA10Y_ER,-0.00518528
2015-11-30,US_ULTRA10Y_ER,-0.00851767
2015-12-31,US_ULTRA10Y_ER,-0.00461598
2016-01-29,US_ULTRA10Y_ER,0.03027180
2016-02-29,US_ULTRA10Y_ER,0.01075269
2016-03-31,US_ULTRA10Y_ER,-0.00098961
2016-04-29,US_ULTRA10Y_ER,-0.00346706
2016-05-31,US_ULTRA10Y_ER,-0.00273360
2016-06-30,US_ULTRA10Y_ER,0.02703713
2016-07-29,US_ULTRA10Y_ER,0.00097052
2016-08-31,US_ULTRA10Y_ER,-0.01018058
2016-09-30,US_ULTRA10Y_ER,0.00306110
2016-10-31,US_ULTRA10Y_ER,-0.01196289
2016-11-30,US_ULTRA10Y_ER,-0.03657030
2016-12-30,US_ULTRA10Y_ER,-0.00230828
2017-01-31,US_ULTRA10Y_ER,0.00295630
2017-02-28,US_ULTRA10Y_ER,0.00461361
2017-03-31,US_ULTRA10Y_ER,0.00025513
2017-04-28,US_ULTRA10Y_ER,0.00931004
2017-05-31,US_ULTRA10Y_ER,0.00669699
2017-06-30,US_ULTRA10Y_ER,-0.00577382
2017-07-31,US_ULTRA10Y_ER,0.00302992
2017-08-31,US_ULTRA10Y_ER,0.01132788
2017-09-29,US_ULTRA10Y_ER,-0.01406347
2017-10-31,US_ULTRA10Y_ER,-0.00290331
2017-11-30,US_ULTRA10Y_ER,-0.00468414
2017-12-29,US_ULTRA10Y_ER,-0.00050878
2018-01-31,US_ULTRA10Y_ER,-0.01959786
2018-02-28,US_ULTRA10Y_ER,-0.00791796
2018-03-30,US_ULTRA10Y_ER,0.00837368
2018-04-30,US_ULTRA10Y_ER,-0.01245621
2018-05-31,US_ULTRA10Y_ER,0.00788333
2018-06-29,US_ULTRA10Y_ER,-0.00078217
2018-07-31,US_ULTRA10Y_ER,-0.00587084
2018-08-31,US_ULTRA10Y_ER,0.00524934
2018-09-28,US_ULTRA10Y_ER,-0.01135770
2018-10-31,US_ULTRA10Y_ER,-0.00290506
2018-11-30,US_ULTRA10Y_ER,0.00953516
2018-12-31,US_ULTRA10Y_ER,0.01915256
2019-01-31,US_ULTRA10Y_ER,0.00566353
2019-02-28,US_ULTRA10Y_ER,-0.00627160
2019-03-29,US_ULTRA10Y_ER,0.01970634
2019-04-30,US_ULTRA10Y_ER,-0.00555766
2019-05-31,US_ULTRA10Y_ER,0.02032262
2019-06-28,US_ULTRA10Y_ER,0.01132827
2019-07-31,US_ULTRA10Y_ER,-0.00295421
2019-08-30,US_ULTRA10Y_ER,0.02753086
2019-09-30,US_ULTRA10Y_ER,-0.01033281
2019-10-31,US_ULTRA10Y_ER,-0.00546315
2019-11-29,US_ULTRA10Y_ER,-0.00122070
2019-12-31,US_ULTRA10Y_ER,-0.00782205
2020-01-31,US_ULTRA10Y_ER,0.02032520
2020-02-28,US_ULTRA10Y_ER,0.02318001
2020-03-31,US_ULTRA10Y_ER,0.03575221
2020-04-30,US_ULTRA10Y_ER,0.00307587
2020-05-29,US_ULTRA10Y_ER,0.00136286
2020-06-30,US_ULTRA10Y_ER,0.00113417
2020-07-31,US_ULTRA10Y_ER,0.00713719
2020-08-31,US_ULTRA10Y_ER,-0.00607424
2020-09-30,US_ULTRA10Y_ER,0.00237664
2020-10-30,US_ULTRA10Y_ER,-0.01004855
2020-11-30,US_ULTRA10Y_ER,0.00250912
2020-12-31,US_ULTRA10Y_ER,-0.00034130
2021-01-29,US_ULTRA10Y_ER,-0.00625925
2021-02-26,US_ULTRA10Y_ER,-0.02496564
2021-03-31,US_ULTRA10Y_ER,-0.01327226
2021-04-30,US_ULTRA10Y_ER,0.00868944
2021-05-31,US_ULTRA10Y_ER,0.00460231
2021-06-30,US_ULTRA10Y_ER,0.00387642
2021-07-30,US_ULTRA10Y_ER,0.01673297
2021-08-31,US_ULTRA10Y_ER,-0.00437335
2021-09-30,US_ULTRA10Y_ER,-0.01098139
2021-10-29,US_ULTRA10Y_ER,-0.00899953
2021-11-30,US_ULTRA10Y_ER,0.00625074
2021-12-31,US_ULTRA10Y_ER,-0.00304735
2022-01-31,US_ULTRA10Y_ER,-0.01739948
2022-02-28,US_ULTRA10Y_ER,-0.00406796
2022-03-31,US_ULTRA10Y_ER,-0.03676117
2022-04-29,US_ULTRA10Y_ER,-0.03080569
2022-05-31,US_ULTRA10Y_ER,0.00823575
2022-06-30,US_ULTRA10Y_ER,-0.00944480
2022-07-29,US_ULTRA10Y_ER,0.02396598
2022-08-31,US_ULTRA10Y_ER,-0.03888260
2022-09-30,US_ULTRA10Y_ER,-0.03875360
2022-10-31,US_ULTRA10Y_ER,-0.00939798
2022-11-30,US_ULTRA10Y_ER,0.02777396
2022-12-30,US_ULTRA10Y_ER,-0.01645485
2023-01-31,US_ULTRA10Y_ER,0.02108270
2023-02-28,US_ULTRA10Y_ER,-0.03103770
2023-03-31,US_ULTRA10Y_ER,0.03120704
2023-04-28,US_ULTRA10Y_ER,0.00319957
2023-05-31,US_ULTRA10Y_ER,-0.01594684
2023-06-30,US_ULTRA10Y_ER,-0.01971641
