start,end,days,sign,avg_abs_pos,trade_return_pct
2017-09-28,2017-10-13,12,-1,1.0,-0.45748122241435396
2017-10-19,2017-11-03,12,-1,1.25,-1.0885320804542458
2017-11-13,2018-04-02,101,-1,2.287128712871287,14.022758032424113
2018-04-05,2018-05-29,39,-1,2.41025641025641,-3.1684495348089556
2018-05-31,2018-06-01,2,1,1.0,-0.8296507530336192
2018-06-11,2018-06-26,12,-1,1.0,-1.0483643228249249
2018-07-24,2018-08-10,14,-1,1.5714285714285714,-2.019439893855055
2018-08-21,2018-08-28,6,1,1.0,-1.3919837345892305
2018-08-30,2018-10-26,42,-1,1.9523809523809523,2.348798466416658
2018-11-01,2018-11-15,11,-1,1.4545454545454546,-1.566495810897512
2018-11-30,2019-03-01,66,1,2.0,3.1646076529388125
2019-03-08,2019-04-17,29,1,2.0689655172413794,0.3171298644031767
2019-04-24,2019-09-13,103,1,2.8446601941747574,28.794562510633
2019-09-25,2019-10-22,20,1,1.35,-4.490164151169341
2019-11-05,2019-11-06,2,1,1.0,-0.7742943800350698
2019-11-13,2019-11-14,2,-1,1.0,-0.9309565653750301
2019-11-21,2019-12-02,8,1,1.0,-1.4934190944979053
2019-12-20,2019-12-27,6,-1,1.0,-0.9310948997857817
2020-01-07,2020-01-09,3,1,1.0,-0.963010020895357
2020-01-22,2020-03-19,42,1,1.5476190476190477,25.55432831862517
2020-03-24,2020-10-21,152,1,1.8157894736842106,-5.6147670243445065
2020-10-28,2020-10-30,3,1,1.0,-1.4127393401103594
2020-11-06,2020-11-09,2,1,1.0,-1.5678125543708339
2020-11-11,2020-11-12,2,-1,1.0,-1.2235153812526094
2021-01-01,2021-01-06,4,1,1.0,-1.6099436986727969
2021-01-08,2021-01-25,12,-1,1.4166666666666667,-2.705968853538077
2021-02-04,2021-05-25,79,-1,1.7215189873417722,15.870489378576513
2021-06-04,2021-06-04,1,-1,1.0,-0.019885190110611187
2021-06-10,2021-06-16,5,1,1.0,-2.9576155827386064
2021-07-07,2021-08-10,25,1,1.72,-2.446801322008394
2021-08-17,2021-08-25,7,1,1.0,-1.239333308729843
2021-09-02,2021-09-07,4,1,1.0,-1.2082720092989199
2021-09-15,2021-09-16,2,1,1.0,-0.73957622127542
2021-09-24,2021-11-05,31,-1,1.7741935483870968,-0.7762426639762834
2021-11-12,2021-11-26,11,-1,1.1818181818181819,-4.117372004857037
2022-01-04,2022-03-01,41,-1,2.2439024390243905,0.20724190460113867
2022-03-10,2022-07-01,82,-1,1.7682926829268293,24.624145417491906
2022-07-11,2022-07-22,10,-1,1.0,-3.599181831618072
2022-08-02,2022-08-02,1,1,1.0,-0.037898726640584336
2022-08-18,2022-11-16,65,-1,1.9692307692307693,27.86714064228561
2022-11-21,2022-11-25,5,-1,1.0,-1.8842160449175602
2022-12-21,2023-01-06,13,-1,1.3076923076923077,-3.2445041047206384
2023-02-07,2023-03-13,25,-1,1.72,-5.3314913843174185
2023-04-06,2023-04-10,3,1,1.0,-1.853277012160798
2023-05-19,2023-11-08,124,-1,1.653225806451613,12.350507062778751
2023-11-13,2023-11-14,2,-1,1.0,-2.880330943999918
2023-12-07,2023-12-08,2,1,1.0,-1.2515663716616532
2023-12-14,2024-01-04,16,1,1.0,-1.283484202713657
2024-01-15,2024-01-16,2,1,1.0,-1.5001863490087635
2024-02-01,2024-02-05,3,1,1.0,-3.9688704935674504
2024-02-12,2024-03-05,17,-1,1.0,-0.07025606942944385
2024-03-15,2025-04-03,275,-1,1.0,-4.277835958970092
2025-04-14,2025-04-14,1,-1,1.0,-0.012862170844170141
2025-05-13,2025-05-27,11,-1,1.0,-1.145922728913641
2025-06-25,2025-07-03,7,1,1.0,-0.9246760547123941
2025-07-16,2025-07-21,4,-1,1.0,-1.0816979661567778
2025-08-04,2025-08-18,11,1,1.0,-1.7759550631281622
2025-08-27,2025-09-25,22,1,1.4090909090909092,-1.8462851543941943
2025-10-03,2025-10-30,20,1,1.3,0.11943086568692785
2025-11-24,2025-12-04,9,1,1.0,-1.2426542150163276
2025-12-10,2025-12-16,5,-1,1.0,-0.368035743629782
2026-01-19,2026-02-06,15,-1,1.2,-0.8705178809644607
2026-02-11,2026-03-06,18,1,1.6111111111111112,0.47084458659145667
2026-03-16,2026-04-03,15,-1,1.2,0.5053622347368443
